parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5572,5571,5571,5571,2032,24,546,24,148,2032,398,24,163,128,119,24,24,546,398,30,30,24,6,6,6,6,5,27,2,2,2,35,35,1,2023-12-29 16:20:00,0
5616,5617,5617,5617,2026,24,604,24,151,2026,453,24,166,132,119,24,24,604,453,34,34,24,10,10,10,10,10,39,2,2,2,34,34,0,2023-12-29 16:22:00,0
5568,5564,5564,5564,2035,24,535,24,147,2035,388,24,162,133,121,24,24,535,388,29,29,24,5,5,5,5,5,36,2,2,2,29,29,0,2023-12-29 16:24:00,0
5448,5451,5451,5451,2037,24,434,24,147,2037,287,24,144,127,118,24,24,434,287,30,30,24,6,6,6,6,5,27,2,2,2,17,17,1,2023-12-29 16:26:00,0
5502,5503,5503,5503,2032,24,480,24,147,2032,333,24,154,124,119,24,24,480,333,29,29,24,5,5,5,5,5,15,2,2,2,30,30,0,2023-12-29 16:28:00,0
5690,5690,5690,5690,2038,24,659,24,152,2038,507,24,162,132,120,24,24,659,507,34,34,24,10,10,10,10,10,36,2,2,2,30,30,0,2023-12-29 16:30:00,0
5649,5649,5649,5649,2032,24,610,24,148,2032,462,24,177,133,121,24,24,610,462,30,30,24,6,6,6,6,5,36,2,2,2,44,44,1,2023-12-29 16:32:00,0
5623,5621,5621,5621,2028,24,589,24,146,2028,443,24,171,133,118,24,24,589,443,29,29,24,5,5,5,5,5,45,2,2,2,38,38,0,2023-12-29 16:34:00,4
5581,5582,5582,5582,2016,24,609,24,146,2016,463,24,147,127,118,24,24,609,463,29,29,24,6,6,6,6,5,27,2,2,2,20,20,1,2023-12-29 16:36:00,0
5550,5551,5551,5551,2030,22,539,22,152,2030,387,22,158,128,119,22,22,539,387,34,34,22,10,10,10,10,10,27,2,2,2,30,30,0,2023-12-29 16:38:00,0
5646,5646,5646,5646,2041,24,689,24,146,2041,543,24,181,134,119,24,24,689,543,29,29,24,5,5,5,5,5,45,2,2,2,47,47,0,2023-12-29 16:40:00,4
5517,5517,5517,5517,2019,24,513,24,147,2019,366,24,158,130,118,24,24,513,366,29,29,24,5,5,5,5,5,36,2,2,2,28,28,0,2023-12-29 16:42:00,2
5671,5671,5671,5671,2043,24,729,24,148,2043,581,24,165,130,120,24,24,729,581,30,30,24,6,6,6,6,5,30,2,2,2,35,35,1,2023-12-29 16:44:00,10
5592,5592,5592,5592,2032,24,558,24,151,2032,407,24,177,134,119,24,24,558,407,34,34,24,10,10,10,10,10,45,2,2,2,43,43,0,2023-12-29 16:46:00,1
5614,5613,5613,5613,2038,24,584,24,148,2038,436,24,156,125,118,24,24,584,436,30,30,24,6,6,6,6,5,21,2,2,2,31,31,1,2023-12-29 16:48:00,0
5606,5605,5605,5605,2034,24,677,24,147,2034,530,24,159,128,120,24,24,677,530,29,29,24,5,5,5,5,5,24,2,2,2,31,31,0,2023-12-29 16:50:00,1
5541,5543,5543,5543,2039,24,517,24,146,2039,371,24,154,131,118,24,24,517,371,29,29,24,5,5,5,5,5,39,2,2,2,23,23,0,2023-12-29 16:52:00,0
5573,5573,5573,5573,2036,24,540,24,153,2036,387,24,168,138,122,24,24,540,387,35,35,24,11,11,11,11,10,48,2,2,2,30,30,1,2023-12-29 16:54:00,0
5632,5632,5632,5632,2035,24,605,24,147,2035,458,24,160,126,120,24,24,605,458,29,29,24,5,5,5,5,5,18,2,2,2,34,34,0,2023-12-29 16:56:00,3
5657,5657,5657,5657,2035,24,623,24,146,2035,477,24,165,130,120,24,24,623,477,29,29,24,5,5,5,5,5,30,2,2,2,35,35,0,2023-12-29 16:58:00,1
5525,5525,5525,5525,2011,24,556,24,147,2011,409,24,152,126,118,24,24,556,409,30,30,24,6,6,6,6,5,24,2,2,2,26,26,1,2023-12-29 17:00:00,0
5527,5523,5527,5527,2022,24,530,24,152,2022,378,24,152,128,118,24,24,530,378,34,34,24,10,10,10,10,10,30,2,2,2,24,24,0,2023-12-29 17:02:00,0
5647,5647,5647,5647,2036,23,596,23,146,2036,450,23,180,130,119,23,23,596,450,29,29,23,5,5,5,5,5,33,2,2,2,50,50,0,2023-12-29 17:04:00,0
5589,5589,5589,5589,2037,23,563,23,148,2037,415,23,155,129,119,23,23,563,415,30,30,23,6,6,6,6,5,30,2,2,2,26,26,1,2023-12-29 17:06:00,0
5627,5627,5627,5627,2040,24,575,24,147,2040,428,24,176,134,122,24,24,575,428,29,29,24,5,5,5,5,5,36,2,2,2,42,42,0,2023-12-29 17:08:00,18
5571,5571,5571,5571,2030,24,566,24,152,2030,414,24,152,126,118,24,24,566,414,35,35,24,11,11,11,11,10,24,2,2,2,26,26,1,2023-12-29 17:10:00,1
5586,5586,5586,5586,2039,24,558,24,147,2039,411,24,154,130,119,24,24,558,411,29,29,24,5,5,5,5,5,33,2,2,2,24,24,0,2023-12-29 17:12:00,11
5571,5570,5570,5570,2037,24,541,24,147,2037,394,24,159,132,119,24,24,541,394,29,29,24,5,5,5,5,5,39,2,2,2,27,27,0,2023-12-29 17:14:00,1
5606,5607,5607,5607,2039,24,574,24,147,2039,427,24,159,135,119,24,24,574,427,30,30,24,6,6,6,6,5,48,2,2,2,24,24,1,2023-12-29 17:16:00,0
5528,5528,5528,5528,2040,24,498,24,152,2040,346,24,158,128,119,24,24,498,346,34,34,24,10,10,10,10,10,27,2,2,2,30,30,0,2023-12-29 17:18:00,0
5514,5514,5514,5514,2035,24,492,24,147,2035,345,24,153,130,120,24,24,492,345,29,29,24,5,5,5,5,5,30,2,2,2,23,23,0,2023-12-29 17:20:00,1
5466,5465,5465,5465,2009,24,501,24,147,2009,354,24,158,128,118,24,24,501,354,30,30,24,6,6,6,6,5,30,2,2,2,30,30,1,2023-12-29 17:22:00,1
5544,5545,5545,5545,2036,24,522,24,146,2036,376,24,153,127,120,24,24,522,376,29,29,24,5,5,5,5,5,21,2,2,2,26,26,0,2023-12-29 17:24:00,0
5502,5502,5502,5502,2028,24,490,24,152,2028,338,24,154,126,119,24,24,490,338,34,34,24,10,10,10,10,10,21,2,2,2,28,28,0,2023-12-29 17:26:00,3
5445,5442,5442,5442,2036,24,421,24,148,2036,273,24,153,128,119,24,24,421,273,30,30,24,6,6,6,6,5,27,2,2,2,25,25,1,2023-12-29 17:28:00,0
5606,5608,5608,5608,2040,24,555,24,146,2040,409,24,178,132,120,24,24,555,409,29,29,24,5,5,5,5,5,36,2,2,2,46,46,0,2023-12-29 17:30:00,4
5675,5674,5673,5673,2042,24,625,24,148,2042,477,24,168,132,118,24,24,625,477,30,30,24,6,6,6,6,5,42,2,2,2,36,36,1,2023-12-29 17:32:00,0
5593,5594,5594,5594,2038,23,579,22,151,2038,428,22,149,123,119,22,22,579,428,34,34,22,10,10,10,10,10,12,2,2,2,26,26,0,2023-12-29 17:34:00,0
5618,5619,5619,5619,2042,23,578,24,147,2042,431,24,165,132,121,24,24,578,431,29,29,24,5,5,5,5,5,33,2,2,2,33,33,0,2023-12-29 17:36:00,0
5604,5606,5605,5605,2036,24,574,24,147,2036,427,24,159,129,121,24,24,574,427,29,29,24,5,5,5,5,5,24,2,2,2,30,30,0,2023-12-29 17:38:00,0
5580,5580,5579,5579,2040,24,546,24,148,2040,398,24,162,129,118,24,24,546,398,30,30,24,6,6,6,6,5,33,2,2,2,33,33,1,2023-12-29 17:40:00,0
5537,5538,5538,5538,2015,24,543,24,151,2015,392,24,161,130,120,24,24,543,392,34,34,24,10,10,10,10,10,30,2,2,2,31,31,0,2023-12-29 17:42:00,4
5557,5557,5557,5557,2019,24,570,24,147,2019,423,24,158,133,119,24,24,570,423,30,30,24,6,6,6,6,5,42,2,2,2,25,25,1,2023-12-29 17:44:00,0
5670,5670,5670,5670,2039,24,622,24,146,2039,476,24,175,131,119,24,24,622,476,29,29,24,5,5,5,5,5,36,2,2,2,44,44,0,2023-12-29 17:46:00,0
5606,5606,5606,5606,2033,24,575,24,147,2033,428,24,165,127,120,24,24,575,428,29,29,24,5,5,5,5,5,21,2,2,2,38,38,0,2023-12-29 17:48:00,0
5573,5574,5573,5573,2032,24,555,24,153,2032,402,24,161,129,120,24,24,555,402,35,35,24,11,11,11,11,10,27,2,2,2,32,32,1,2023-12-29 17:50:00,1
5533,5533,5533,5533,2029,24,507,24,146,2029,361,24,164,130,121,24,24,507,361,29,29,24,5,5,5,5,5,27,2,2,2,34,34,0,2023-12-29 17:52:00,0
5619,5618,5618,5618,2033,24,647,24,148,2033,499,24,156,130,118,24,24,647,448,30,30,24,6,6,5,5,5,36,2,2,2,26,26,0,2023-12-29 17:54:00,52
5625,5625,5625,5625,2032,24,600,24,148,2032,452,24,162,127,119,24,24,600,452,30,30,24,6,6,6,6,5,24,2,2,2,35,35,1,2023-12-29 17:56:00,1
5601,5602,5602,5602,2034,24,568,24,152,2034,416,24,173,133,120,24,24,568,416,34,34,24,10,10,10,10,10,39,2,2,2,40,40,0,2023-12-29 17:58:00,0
5662,5661,5661,5661,2036,24,629,24,146,2036,483,24,159,128,121,24,24,629,483,29,29,24,5,5,5,5,5,21,2,2,2,31,31,0,2023-12-29 18:00:00,4
5520,5518,5520,5520,2021,23,521,22,148,2021,373,22,158,128,118,22,22,521,373,30,30,22,6,6,6,6,5,30,2,2,2,30,30,1,2023-12-29 18:02:00,2
5646,5646,5646,5646,2032,23,608,24,147,2032,461,24,175,139,120,24,24,608,461,29,29,24,5,5,5,5,5,57,2,2,2,36,36,0,2023-12-29 18:04:00,3
5646,5647,5647,5647,2034,24,628,24,152,2034,476,24,159,129,119,24,24,628,476,35,35,24,11,11,11,11,10,30,2,2,2,30,30,1,2023-12-29 18:06:00,1
5539,5539,5539,5539,2014,24,560,24,146,2014,414,24,156,125,118,24,24,560,414,29,29,24,5,5,5,5,5,21,2,2,2,31,31,0,2023-12-29 18:08:00,10
5639,5636,5636,5636,2039,24,603,24,147,2039,456,24,159,128,119,24,24,603,456,29,29,24,5,5,5,5,5,27,2,2,2,31,31,0,2023-12-29 18:10:00,0
5604,5607,5607,5607,2041,24,565,24,147,2041,418,24,164,130,121,24,24,565,418,30,30,24,6,6,6,6,5,27,2,2,2,34,34,1,2023-12-29 18:12:00,0
5574,5574,5574,5574,2034,24,549,24,152,2034,397,24,163,127,119,24,24,549,397,34,34,24,10,10,10,10,10,24,2,2,2,36,36,0,2023-12-29 18:14:00,1
5622,5621,5621,5621,2033,24,586,24,147,2033,439,24,168,129,120,24,24,586,439,29,29,24,5,5,5,5,5,27,2,2,2,39,39,0,2023-12-29 18:16:00,1
5568,5567,5567,5567,2034,24,551,24,148,2034,403,24,150,128,118,24,24,551,403,30,30,24,6,6,6,6,5,30,2,2,2,22,22,1,2023-12-29 18:18:00,9
5572,5574,5574,5574,2042,24,526,24,146,2042,380,24,167,127,119,24,24,526,380,29,29,24,5,5,5,5,5,24,2,2,2,40,40,0,2023-12-29 18:20:00,0
5553,5553,5553,5553,2028,24,539,24,152,2028,387,24,166,133,119,24,24,539,387,34,34,24,10,10,10,10,10,42,2,2,2,33,33,0,2023-12-29 18:22:00,0
5616,5616,5616,5616,2037,24,585,24,148,2037,437,24,158,129,119,24,24,585,437,30,30,24,6,6,6,6,5,30,2,2,2,29,29,1,2023-12-29 18:24:00,5
5551,5550,5550,5550,2030,24,523,24,146,2030,377,24,164,127,120,24,24,523,377,29,29,24,5,5,5,5,5,21,2,2,2,37,37,0,2023-12-29 18:26:00,2
5499,5500,5500,5500,2036,24,472,24,148,2036,324,24,163,132,119,24,24,472,324,30,30,24,6,6,6,6,5,39,2,2,2,31,31,1,2023-12-29 18:28:00,3
5577,5576,5576,5576,2015,22,588,22,150,2015,438,22,171,131,119,22,22,588,438,34,34,22,10,10,10,10,10,36,2,2,2,40,40,0,2023-12-29 18:30:00,4
5621,5622,5622,5622,2031,24,598,24,147,2031,451,24,161,131,120,24,24,598,451,29,29,24,5,5,5,5,5,33,2,2,2,30,30,0,2023-12-29 18:32:00,7
5664,5664,5664,5664,2036,24,630,24,147,2036,483,24,163,126,119,24,24,630,483,29,29,24,5,5,5,5,5,21,2,2,2,37,37,0,2023-12-29 18:34:00,2
5646,5645,5645,5645,2039,24,606,24,148,2039,458,24,163,132,121,24,24,606,458,30,30,24,6,6,6,6,5,33,2,2,2,31,31,1,2023-12-29 18:36:00,1
5600,5600,5600,5600,2037,24,573,24,151,2037,422,24,164,129,120,24,24,573,422,34,34,24,10,10,10,10,10,27,2,2,2,35,35,0,2023-12-29 18:38:00,0
5627,5628,5628,5628,2036,24,594,24,148,2036,446,24,166,133,120,24,24,594,446,30,30,24,6,6,6,6,5,39,2,2,2,33,33,1,2023-12-29 18:40:00,1
5483,5482,5482,5482,2030,24,473,24,147,2030,326,24,152,126,118,24,24,473,326,29,29,24,5,5,5,5,5,24,2,2,2,26,26,0,2023-12-29 18:42:00,1
5555,5555,5555,5555,2034,24,529,24,146,2034,383,24,158,126,122,24,24,529,383,29,29,24,5,5,5,5,5,12,2,2,2,32,32,0,2023-12-29 18:44:00,5
5554,5554,5554,5554,2032,24,540,24,153,2032,387,24,159,127,119,24,24,540,387,35,35,24,11,11,11,11,10,24,2,2,2,32,32,1,2023-12-29 18:46:00,2
5578,5579,5579,5579,2039,24,551,24,147,2039,404,24,154,130,120,24,24,551,404,29,29,24,5,5,5,5,5,30,2,2,2,24,24,0,2023-12-29 18:48:00,1
5631,5631,5631,5631,2034,24,602,24,146,2034,456,24,159,126,119,24,24,602,456,29,29,24,5,5,5,5,5,21,2,2,2,33,33,0,2023-12-29 18:50:00,0
5579,5579,5579,5579,2032,24,556,24,148,2032,408,24,163,128,119,24,24,556,408,30,30,24,6,6,6,6,5,27,2,2,2,35,35,1,2023-12-29 18:52:00,0
5563,5563,5563,5563,2016,24,582,24,150,2016,432,24,159,125,118,24,24,582,432,33,33,24,10,10,10,10,10,21,2,2,2,34,34,0,2023-12-29 18:54:00,0
5595,5595,5595,5595,2030,24,554,24,146,2030,408,24,173,135,121,24,24,554,408,29,29,24,5,5,5,5,5,42,2,2,2,38,38,0,2023-12-29 18:56:00,2
5604,5604,5604,5604,2034,22,573,22,148,2034,425,22,169,135,121,22,22,573,425,30,30,22,6,6,6,6,5,42,2,2,2,34,34,1,2023-12-29 18:58:00,1
5646,5646,5646,5646,2031,24,612,24,147,2031,465,24,166,132,120,24,24,612,465,29,29,24,5,5,5,5,5,36,2,2,2,34,34,0,2023-12-29 19:00:00,2
5443,5438,5443,5443,2023,24,452,24,152,2023,300,24,145,127,120,24,24,452,300,35,35,24,11,11,11,11,10,21,2,2,2,18,18,1,2023-12-29 19:02:00,1
5638,5638,5638,5638,2037,24,607,24,147,2037,460,24,157,128,119,24,24,607,460,29,29,24,5,5,5,5,5,27,2,2,2,29,29,0,2023-12-29 19:04:00,1
5660,5660,5660,5660,2035,24,620,24,147,2035,473,24,172,130,119,24,24,620,473,29,29,24,5,5,5,5,5,33,2,2,2,42,42,0,2023-12-29 19:06:00,0
5614,5613,5613,5613,2037,24,579,24,147,2037,432,24,164,126,119,24,24,579,432,30,30,24,6,6,6,6,5,21,2,2,2,38,38,1,2023-12-29 19:08:00,0
5567,5567,5567,5567,2039,24,538,24,152,2039,386,24,159,131,119,24,24,538,386,34,34,24,10,10,10,10,10,36,2,2,2,28,28,0,2023-12-29 19:10:00,0
5583,5583,5583,5583,2039,24,541,24,147,2039,394,24,168,130,121,24,24,541,394,29,29,24,5,5,5,5,5,27,2,2,2,38,38,0,2023-12-29 19:12:00,0
5592,5592,5592,5592,2033,24,572,24,147,2033,425,24,157,125,118,24,24,572,425,30,30,24,6,6,6,6,5,21,2,2,2,32,32,1,2023-12-29 19:14:00,0
5589,5590,5590,5590,2022,24,586,24,146,2022,440,24,170,129,118,24,24,586,440,29,29,24,5,5,5,5,5,33,2,2,2,41,41,0,2023-12-29 19:16:00,5
5585,5585,5585,5585,2042,24,556,24,152,2042,404,24,156,131,120,24,24,556,404,34,34,24,10,10,10,10,10,33,2,2,2,25,25,0,2023-12-29 19:18:00,2
5629,5628,5628,5628,2037,24,585,24,147,2037,438,24,172,133,121,24,24,585,438,30,30,24,6,6,6,6,5,36,2,2,2,39,39,1,2023-12-29 19:20:00,0
5598,5599,5599,5599,2023,24,598,24,147,2023,451,24,152,132,119,24,24,598,451,29,29,24,5,5,5,5,5,39,2,2,2,20,20,0,2023-12-29 19:22:00,0
5601,5601,5601,5601,2036,22,562,22,148,2036,414,22,173,128,121,22,22,562,414,30,30,22,6,6,6,6,5,21,2,2,2,45,45,1,2023-12-29 19:24:00,0
5600,5596,5596,5596,2041,24,564,24,151,2041,413,24,159,128,119,24,24,564,413,34,34,24,10,10,10,10,10,27,2,2,2,31,31,0,2023-12-29 19:26:00,1
5518,5520,5520,5520,2038,24,496,24,147,2038,348,24,155,125,118,24,24,496,349,29,29,24,5,5,5,5,5,21,2,2,2,30,30,0,2023-12-29 19:28:00,0
5553,5555,5555,5555,2035,24,513,24,147,2035,367,24,167,130,120,24,24,513,366,29,29,24,5,5,5,5,5,30,2,2,2,37,37,0,2023-12-29 19:30:00,2
5658,5658,5658,5658,2038,24,626,24,148,2038,478,24,160,124,120,24,24,626,478,30,30,24,6,6,6,6,5,12,2,2,2,36,36,1,2023-12-29 19:32:00,3
5578,5578,5578,5578,2026,24,657,24,151,2026,506,24,166,131,119,24,24,657,506,34,34,24,10,10,10,10,10,36,2,2,2,35,35,0,2023-12-29 19:34:00,0
5625,5624,5624,5624,2040,24,587,24,148,2040,439,24,160,128,119,24,24,587,439,30,30,24,6,6,6,6,5,27,2,2,2,32,32,1,2023-12-29 19:36:00,0
5543,5543,5543,5543,2020,24,559,24,146,2020,413,24,151,127,120,24,24,559,413,29,29,24,5,5,5,5,5,21,2,2,2,24,24,0,2023-12-29 19:38:00,0
5630,5631,5631,5631,2034,24,592,24,146,2034,446,24,171,135,120,24,24,592,446,29,29,24,5,5,5,5,5,45,2,2,2,36,36,0,2023-12-29 19:40:00,0
5500,5498,5498,5498,2023,24,495,24,153,2023,342,24,162,133,119,24,24,495,342,35,35,24,11,11,11,11,10,42,2,2,2,29,29,1,2023-12-29 19:42:00,1
5600,5602,5602,5602,2031,24,574,24,147,2031,427,24,166,130,120,24,24,574,427,29,29,24,5,5,5,5,5,30,2,2,2,36,36,0,2023-12-29 19:44:00,0
5624,5624,5624,5624,2029,24,593,24,146,2029,447,24,169,129,119,24,24,593,447,29,29,24,5,5,5,5,5,30,2,2,2,40,40,0,2023-12-29 19:46:00,2
5602,5602,5602,5602,2032,24,574,24,148,2032,426,24,164,131,121,24,24,574,426,30,30,24,6,6,6,6,5,30,2,2,2,33,33,1,2023-12-29 19:48:00,3
5570,5569,5569,5569,2037,24,542,24,152,2037,390,24,161,128,120,24,24,542,390,34,34,24,10,10,10,10,10,24,2,2,2,33,33,0,2023-12-29 19:50:00,1
5614,5615,5615,5615,2034,24,587,24,147,2034,440,24,159,129,121,24,24,587,440,29,29,24,5,5,5,5,5,24,2,2,2,30,30,0,2023-12-29 19:52:00,1
5588,5588,5588,5588,2039,22,708,22,148,2039,560,22,160,127,121,22,22,708,509,31,31,22,7,7,6,6,5,18,2,2,2,33,33,1,2023-12-29 19:54:00,52
5657,5656,5656,5656,2037,24,620,24,147,2037,473,24,163,127,119,24,24,620,473,29,29,24,5,5,5,5,5,24,2,2,2,36,36,0,2023-12-29 19:56:00,3
5658,5659,5658,5658,2035,24,641,24,153,2035,488,24,158,132,121,24,24,641,488,35,35,24,11,11,11,11,10,33,2,2,2,26,26,1,2023-12-29 19:58:00,0
5578,5579,5579,5579,2020,24,580,24,146,2020,434,24,167,133,117,24,24,580,434,29,29,24,5,5,5,5,5,48,2,2,2,34,34,0,2023-12-29 20:00:00,1
5604,5603,5604,5604,2021,24,588,24,146,2021,442,24,173,132,121,24,24,588,442,29,29,24,5,5,5,5,5,33,2,2,2,41,41,0,2023-12-29 20:02:00,4
5623,5624,5623,5623,2044,24,578,24,148,2044,430,24,164,129,121,24,24,578,430,30,30,24,6,6,6,6,5,24,2,2,2,35,35,1,2023-12-29 20:04:00,0
5649,5649,5649,5649,2033,24,617,24,152,2033,465,24,172,127,120,24,24,617,465,34,34,24,10,10,10,10,10,21,2,2,2,45,45,0,2023-12-29 20:06:00,0
5602,5603,5602,5602,2043,24,577,24,146,2043,431,24,144,127,118,24,24,577,431,29,29,24,5,5,5,5,5,27,2,2,2,17,17,0,2023-12-29 20:08:00,0
5536,5535,5535,5535,2037,24,510,24,148,2037,362,24,155,126,119,24,24,510,362,30,30,24,6,6,6,6,5,21,2,2,2,29,29,1,2023-12-29 20:10:00,3
5628,5629,5629,5629,2039,24,598,24,147,2039,451,24,158,128,119,24,24,598,451,29,29,24,5,5,5,5,5,27,2,2,2,30,30,0,2023-12-29 20:12:00,0
5595,5595,5595,5595,2039,24,567,24,151,2039,416,24,161,130,122,24,24,567,416,34,34,24,10,10,10,10,10,24,2,2,2,31,31,0,2023-12-29 20:14:00,1
5619,5620,5619,5619,2035,24,586,24,148,2035,438,24,161,128,120,24,24,586,438,30,30,24,6,6,6,6,5,24,2,2,2,33,33,1,2023-12-29 20:16:00,0
5663,5662,5662,5662,2033,24,627,24,147,2033,480,24,171,136,120,24,24,627,480,29,29,24,5,5,5,5,5,48,2,2,2,35,35,0,2023-12-29 20:18:00,0
5549,5550,5550,5550,2038,24,521,24,148,2038,373,24,156,128,119,24,24,521,373,30,30,24,6,6,6,6,5,27,2,2,2,28,28,1,2023-12-29 20:20:00,0
5484,5484,5484,5484,2002,22,533,22,150,2002,383,22,158,128,118,22,22,533,383,34,34,22,10,10,10,10,10,30,2,2,2,30,30,0,2023-12-29 20:22:00,0
5558,5556,5556,5556,2036,24,533,24,147,2036,386,24,153,126,120,24,24,533,386,29,29,24,5,5,5,5,5,18,2,2,2,27,27,0,2023-12-29 20:24:00,0
5592,5593,5593,5593,2034,24,555,24,146,2034,409,24,168,129,118,24,24,555,409,29,29,24,5,5,5,5,5,33,2,2,2,39,39,0,2023-12-29 20:26:00,0
5511,5512,5512,5512,2029,24,496,24,148,2029,348,24,154,126,120,24,24,496,348,30,30,24,6,6,6,6,5,18,2,2,2,28,28,1,2023-12-29 20:28:00,0
5496,5494,5494,5494,2041,24,455,24,152,2041,303,24,170,138,119,24,24,455,303,34,34,24,10,10,10,10,10,57,2,2,2,32,32,0,2023-12-29 20:30:00,0
5695,5697,5697,5697,2037,24,652,24,148,2037,504,24,170,132,119,24,24,652,504,30,30,24,6,6,6,6,5,39,2,2,2,38,38,1,2023-12-29 20:32:00,4
5669,5669,5669,5669,2040,24,632,24,146,2040,486,24,165,129,119,24,24,632,486,29,29,24,5,5,5,5,5,30,2,2,2,36,36,0,2023-12-29 20:34:00,0
5655,5655,5655,5655,2028,24,628,24,147,2028,481,24,167,134,120,24,24,628,481,29,29,24,5,5,5,5,5,42,2,2,2,33,33,0,2023-12-29 20:36:00,0
5653,5653,5653,5653,2034,24,618,24,153,2034,465,24,175,137,121,24,24,618,465,35,35,24,11,11,11,11,10,48,2,2,2,38,38,1,2023-12-29 20:38:00,0
5670,5670,5670,5670,2031,24,642,24,146,2031,496,24,159,130,119,24,24,642,496,29,29,24,5,5,5,5,5,33,2,2,2,29,29,0,2023-12-29 20:40:00,0
5594,5594,5594,5594,2029,24,575,24,147,2029,428,24,164,131,119,24,24,575,428,29,29,24,5,5,5,5,5,36,2,2,2,33,33,0,2023-12-29 20:42:00,0
5691,5690,5690,5690,2032,24,657,24,147,2032,510,24,170,132,119,24,24,657,510,30,30,24,6,6,6,6,5,39,2,2,2,38,38,1,2023-12-29 20:44:00,0
5589,5590,5590,5590,2026,22,601,22,151,2026,450,22,160,131,120,22,22,601,450,34,34,22,10,10,10,10,10,33,2,2,2,29,29,0,2023-12-29 20:46:00,0
5639,5639,5638,5638,2036,24,605,24,147,2036,458,24,159,128,118,24,24,605,458,29,29,24,5,5,5,5,5,30,2,2,2,31,31,0,2023-12-29 20:48:00,0
5607,5608,5608,5608,2039,24,559,24,148,2039,411,24,175,131,122,24,24,559,411,30,30,24,6,6,6,6,5,27,2,2,2,44,44,1,2023-12-29 20:50:00,0
5577,5577,5577,5577,2035,24,549,24,146,2035,403,24,160,132,120,24,24,549,403,29,29,24,5,5,5,5,5,36,2,2,2,28,28,0,2023-12-29 20:52:00,0
5567,5567,5567,5567,2030,24,550,24,153,2030,397,24,161,125,121,24,24,550,397,35,35,24,11,11,11,11,10,12,2,2,2,36,36,1,2023-12-29 20:54:00,0
5569,5568,5568,5568,2034,24,531,24,147,2034,384,24,170,132,119,24,24,531,384,29,29,24,5,5,5,5,5,39,2,2,2,38,38,0,2023-12-29 20:56:00,0
5578,5578,5578,5578,2040,24,533,24,146,2040,387,24,169,132,119,24,24,533,387,29,29,24,5,5,5,5,5,39,2,2,2,37,37,0,2023-12-29 20:58:00,0
5641,5642,5642,5642,2034,24,706,24,148,2034,558,24,168,133,119,24,24,706,558,30,30,24,6,6,6,6,5,42,2,2,2,35,35,1,2023-12-29 21:00:00,0
5645,5643,5645,5645,2020,24,636,24,152,2020,484,24,171,132,121,24,24,636,484,34,34,24,10,10,10,10,10,33,2,2,2,39,39,0,2023-12-29 21:02:00,1
5611,5611,5611,5611,2035,24,574,24,147,2035,427,24,169,130,118,24,24,574,427,29,29,24,5,5,5,5,5,36,2,2,2,39,39,0,2023-12-29 21:04:00,0
5575,5575,5575,5575,2031,24,555,24,147,2031,408,24,159,129,121,24,24,555,408,30,30,24,6,6,6,6,5,24,2,2,2,30,30,1,2023-12-29 21:06:00,0
5568,5568,5568,5568,2016,24,580,24,146,2016,434,24,161,128,118,24,24,580,434,29,29,24,5,5,5,5,5,30,2,2,2,33,33,0,2023-12-29 21:08:00,0
5579,5578,5578,5578,2035,24,555,24,152,2035,403,24,157,132,122,24,24,555,403,34,34,24,10,10,10,10,10,30,2,2,2,25,25,0,2023-12-29 21:10:00,0
5593,5593,5593,5593,2037,24,556,24,148,2037,408,24,167,130,118,24,24,556,408,30,30,24,6,6,6,6,5,36,2,2,2,37,37,1,2023-12-29 21:12:00,0
5557,5558,5558,5558,2037,22,526,22,146,2037,380,22,162,131,121,22,22,526,380,29,29,22,5,5,5,5,5,30,2,2,2,31,31,0,2023-12-29 21:14:00,0
5592,5592,5592,5592,2033,24,567,24,148,2033,419,24,161,127,118,24,24,567,419,30,30,24,6,6,6,6,5,27,2,2,2,34,34,1,2023-12-29 21:16:00,0
5622,5622,5622,5622,2034,24,595,24,152,2034,443,24,161,131,121,24,24,595,443,34,34,24,10,10,10,10,10,30,2,2,2,30,30,0,2023-12-29 21:18:00,0
5625,5624,5624,5624,2034,24,599,24,147,2034,452,24,160,126,119,24,24,599,452,29,29,24,5,5,5,5,5,21,2,2,2,34,34,0,2023-12-29 21:20:00,0
