"@[DumpDayBillsV2] <*> failed, <*> <*> no such file or directory, <*> <*> <*>",timestamp,unknown
0,2024-08-11 23:27:36,0
0,2024-08-11 23:29:36,0
0,2024-08-11 23:31:36,0
0,2024-08-11 23:33:36,0
0,2024-08-11 23:35:36,0
0,2024-08-11 23:37:36,0
0,2024-08-11 23:39:36,0
0,2024-08-11 23:41:36,0
0,2024-08-11 23:43:36,0
0,2024-08-11 23:45:36,0
0,2024-08-11 23:47:36,0
0,2024-08-11 23:49:36,0
0,2024-08-11 23:51:36,0
0,2024-08-11 23:53:36,0
0,2024-08-11 23:55:36,0
0,2024-08-11 23:57:36,0
0,2024-08-11 23:59:36,0
0,2024-08-12 00:01:36,0
0,2024-08-12 00:03:36,0
0,2024-08-12 00:05:36,0
0,2024-08-12 00:07:36,0
0,2024-08-12 00:09:36,0
0,2024-08-12 00:11:36,0
0,2024-08-12 00:13:36,0
0,2024-08-12 00:15:36,0
0,2024-08-12 00:17:36,0
0,2024-08-12 00:19:36,0
0,2024-08-12 00:21:36,0
0,2024-08-12 00:23:36,0
0,2024-08-12 00:25:36,0
0,2024-08-12 00:27:36,0
0,2024-08-12 00:29:36,0
3,2024-08-12 00:31:36,0
0,2024-08-12 00:33:36,0
0,2024-08-12 00:35:36,0
0,2024-08-12 00:37:36,0
0,2024-08-12 00:39:36,0
0,2024-08-12 00:41:36,2
0,2024-08-12 00:43:36,0
0,2024-08-12 00:45:36,0
0,2024-08-12 00:47:36,0
0,2024-08-12 00:49:36,0
0,2024-08-12 00:51:36,0
0,2024-08-12 00:53:36,0
0,2024-08-12 00:55:36,0
0,2024-08-12 00:57:36,0
0,2024-08-12 00:59:36,0
0,2024-08-12 01:01:36,6
0,2024-08-12 01:03:36,0
0,2024-08-12 01:05:36,0
0,2024-08-12 01:07:36,0
0,2024-08-12 01:09:36,0
0,2024-08-12 01:11:36,0
0,2024-08-12 01:13:36,0
0,2024-08-12 01:15:36,0
0,2024-08-12 01:17:36,0
0,2024-08-12 01:19:36,0
0,2024-08-12 01:21:36,0
0,2024-08-12 01:23:36,0
0,2024-08-12 01:25:36,0
0,2024-08-12 01:27:36,0
0,2024-08-12 01:29:36,0
0,2024-08-12 01:31:36,0
0,2024-08-12 01:33:36,0
0,2024-08-12 01:35:36,0
0,2024-08-12 01:37:36,0
0,2024-08-12 01:39:36,0
0,2024-08-12 01:41:36,4
0,2024-08-12 01:43:36,2
0,2024-08-12 01:45:36,0
0,2024-08-12 01:47:36,0
0,2024-08-12 01:49:36,0
0,2024-08-12 01:51:36,0
0,2024-08-12 01:53:36,0
0,2024-08-12 01:55:36,0
0,2024-08-12 01:57:36,0
0,2024-08-12 01:59:36,0
0,2024-08-12 02:01:36,0
0,2024-08-12 02:03:36,0
0,2024-08-12 02:05:36,0
0,2024-08-12 02:07:36,0
0,2024-08-12 02:09:36,0
0,2024-08-12 02:11:36,0
0,2024-08-12 02:13:36,0
0,2024-08-12 02:15:36,0
0,2024-08-12 02:17:36,0
0,2024-08-12 02:19:36,0
0,2024-08-12 02:21:36,0
0,2024-08-12 02:23:36,0
0,2024-08-12 02:25:36,0
0,2024-08-12 02:27:36,0
0,2024-08-12 02:29:36,4
0,2024-08-12 02:31:36,0
0,2024-08-12 02:33:36,0
0,2024-08-12 02:35:36,0
0,2024-08-12 02:37:36,0
0,2024-08-12 02:39:36,0
0,2024-08-12 02:41:36,0
0,2024-08-12 02:43:36,0
0,2024-08-12 02:45:36,0
0,2024-08-12 02:47:36,1
0,2024-08-12 02:49:36,1
0,2024-08-12 02:51:36,0
0,2024-08-12 02:53:36,0
0,2024-08-12 02:55:36,0
0,2024-08-12 02:57:36,0
0,2024-08-12 02:59:36,0
0,2024-08-12 03:01:36,1
0,2024-08-12 03:03:36,0
0,2024-08-12 03:05:36,0
0,2024-08-12 03:07:36,0
0,2024-08-12 03:09:36,0
0,2024-08-12 03:11:36,0
0,2024-08-12 03:13:36,0
0,2024-08-12 03:15:36,0
0,2024-08-12 03:17:36,0
0,2024-08-12 03:19:36,0
0,2024-08-12 03:21:36,0
0,2024-08-12 03:23:36,0
0,2024-08-12 03:25:36,0
0,2024-08-12 03:27:36,0
0,2024-08-12 03:29:36,0
0,2024-08-12 03:31:36,0
0,2024-08-12 03:33:36,0
0,2024-08-12 03:35:36,0
0,2024-08-12 03:37:36,0
0,2024-08-12 03:39:36,0
0,2024-08-12 03:41:36,0
0,2024-08-12 03:43:36,0
0,2024-08-12 03:45:36,0
0,2024-08-12 03:47:36,0
0,2024-08-12 03:49:36,0
0,2024-08-12 03:51:36,0
0,2024-08-12 03:53:36,0
0,2024-08-12 03:55:36,0
0,2024-08-12 03:57:36,0
0,2024-08-12 03:59:36,0
0,2024-08-12 04:01:36,0
0,2024-08-12 04:03:36,0
0,2024-08-12 04:05:36,0
0,2024-08-12 04:07:36,0
0,2024-08-12 04:09:36,0
0,2024-08-12 04:11:36,0
0,2024-08-12 04:13:36,0
0,2024-08-12 04:15:36,0
0,2024-08-12 04:17:36,0
0,2024-08-12 04:19:36,0
0,2024-08-12 04:21:36,0
0,2024-08-12 04:23:36,0
0,2024-08-12 04:25:36,0
0,2024-08-12 04:27:36,0
0,2024-08-12 04:29:36,0
0,2024-08-12 04:31:36,0
0,2024-08-12 04:33:36,0
0,2024-08-12 04:35:36,0
0,2024-08-12 04:37:36,0
0,2024-08-12 04:39:36,0
0,2024-08-12 04:41:36,0
0,2024-08-12 04:43:36,0
0,2024-08-12 04:45:36,0
0,2024-08-12 04:47:36,0
0,2024-08-12 04:49:36,0
0,2024-08-12 04:51:36,0
0,2024-08-12 04:53:36,0
0,2024-08-12 04:55:36,0
0,2024-08-12 04:57:36,0
0,2024-08-12 04:59:36,0
0,2024-08-12 05:01:36,1
0,2024-08-12 05:03:36,0
0,2024-08-12 05:05:36,0
0,2024-08-12 05:07:36,0
0,2024-08-12 05:09:36,0
0,2024-08-12 05:11:36,0
0,2024-08-12 05:13:36,0
0,2024-08-12 05:15:36,0
0,2024-08-12 05:17:36,0
0,2024-08-12 05:19:36,0
0,2024-08-12 05:21:36,0
0,2024-08-12 05:23:36,0
0,2024-08-12 05:25:36,0
0,2024-08-12 05:27:36,0
0,2024-08-12 05:29:36,0
0,2024-08-12 05:31:36,0
0,2024-08-12 05:33:36,0
0,2024-08-12 05:35:36,0
0,2024-08-12 05:37:36,0
0,2024-08-12 05:39:36,0
0,2024-08-12 05:41:36,0
0,2024-08-12 05:43:36,0
0,2024-08-12 05:45:36,0
0,2024-08-12 05:47:36,0
0,2024-08-12 05:49:36,0
0,2024-08-12 05:51:36,0
0,2024-08-12 05:53:36,0
0,2024-08-12 05:55:36,0
0,2024-08-12 05:57:36,0
0,2024-08-12 05:59:36,0
0,2024-08-12 06:01:36,0
0,2024-08-12 06:03:36,0
0,2024-08-12 06:05:36,0
0,2024-08-12 06:07:36,0
0,2024-08-12 06:09:36,0
0,2024-08-12 06:11:36,0
0,2024-08-12 06:13:36,0
0,2024-08-12 06:15:36,0
0,2024-08-12 06:17:36,0
0,2024-08-12 06:19:36,0
0,2024-08-12 06:21:36,0
0,2024-08-12 06:23:36,0
0,2024-08-12 06:25:36,0
0,2024-08-12 06:27:36,0
0,2024-08-12 06:29:36,0
0,2024-08-12 06:31:36,0
0,2024-08-12 06:33:36,0
0,2024-08-12 06:35:36,0
0,2024-08-12 06:37:36,0
0,2024-08-12 06:39:36,0
0,2024-08-12 06:41:36,0
0,2024-08-12 06:43:36,0
0,2024-08-12 06:45:36,0
0,2024-08-12 06:47:36,0
0,2024-08-12 06:49:36,0
0,2024-08-12 06:51:36,0
0,2024-08-12 06:53:36,0
0,2024-08-12 06:55:36,0
0,2024-08-12 06:57:36,0
0,2024-08-12 06:59:36,0
0,2024-08-12 07:01:36,0
0,2024-08-12 07:03:36,0
0,2024-08-12 07:05:36,0
0,2024-08-12 07:07:36,0
0,2024-08-12 07:09:36,0
0,2024-08-12 07:11:36,0
0,2024-08-12 07:13:36,0
0,2024-08-12 07:15:36,0
0,2024-08-12 07:17:36,0
0,2024-08-12 07:19:36,0
0,2024-08-12 07:21:36,0
0,2024-08-12 07:23:36,0
0,2024-08-12 07:25:36,0
0,2024-08-12 07:27:36,0
0,2024-08-12 07:29:36,0
0,2024-08-12 07:31:36,0
0,2024-08-12 07:33:36,0
0,2024-08-12 07:35:36,0
0,2024-08-12 07:37:36,0
0,2024-08-12 07:39:36,0
0,2024-08-12 07:41:36,0
0,2024-08-12 07:43:36,0
0,2024-08-12 07:45:36,0
0,2024-08-12 07:47:36,0
0,2024-08-12 07:49:36,0
0,2024-08-12 07:51:36,0
0,2024-08-12 07:53:36,0
0,2024-08-12 07:55:36,0
0,2024-08-12 07:57:36,0
0,2024-08-12 07:59:36,0
0,2024-08-12 08:01:36,0
0,2024-08-12 08:03:36,0
0,2024-08-12 08:05:36,0
0,2024-08-12 08:07:36,0
0,2024-08-12 08:09:36,0
0,2024-08-12 08:11:36,0
0,2024-08-12 08:13:36,0
0,2024-08-12 08:15:36,0
0,2024-08-12 08:17:36,0
0,2024-08-12 08:19:36,0
0,2024-08-12 08:21:36,0
0,2024-08-12 08:23:36,0
0,2024-08-12 08:25:36,0
0,2024-08-12 08:27:36,0
0,2024-08-12 08:29:36,0
0,2024-08-12 08:31:36,0
0,2024-08-12 08:33:36,0
0,2024-08-12 08:35:36,0
0,2024-08-12 08:37:36,0
0,2024-08-12 08:39:36,0
0,2024-08-12 08:41:36,4
0,2024-08-12 08:43:36,0
0,2024-08-12 08:45:36,0
0,2024-08-12 08:47:36,0
0,2024-08-12 08:49:36,0
0,2024-08-12 08:51:36,0
0,2024-08-12 08:53:36,0
0,2024-08-12 08:55:36,0
0,2024-08-12 08:57:36,0
0,2024-08-12 08:59:36,0
0,2024-08-12 09:01:36,4
0,2024-08-12 09:03:36,0
0,2024-08-12 09:05:36,0
0,2024-08-12 09:07:36,0
0,2024-08-12 09:09:36,0
0,2024-08-12 09:11:36,0
0,2024-08-12 09:13:36,0
0,2024-08-12 09:15:36,0
0,2024-08-12 09:17:36,0
0,2024-08-12 09:19:36,0
0,2024-08-12 09:21:36,0
0,2024-08-12 09:23:36,0
0,2024-08-12 09:25:36,0
0,2024-08-12 09:27:36,0
0,2024-08-12 09:29:36,0
0,2024-08-12 09:31:36,0
0,2024-08-12 09:33:36,0
0,2024-08-12 09:35:36,0
0,2024-08-12 09:37:36,0
0,2024-08-12 09:39:36,0
0,2024-08-12 09:41:36,0
0,2024-08-12 09:43:36,2
0,2024-08-12 09:45:36,0
0,2024-08-12 09:47:36,0
0,2024-08-12 09:49:36,0
0,2024-08-12 09:51:36,0
0,2024-08-12 09:53:36,0
0,2024-08-12 09:55:36,0
0,2024-08-12 09:57:36,0
0,2024-08-12 09:59:36,0
0,2024-08-12 10:01:36,0
0,2024-08-12 10:03:36,0
0,2024-08-12 10:05:36,0
0,2024-08-12 10:07:36,0
0,2024-08-12 10:09:36,0
0,2024-08-12 10:11:36,0
0,2024-08-12 10:13:36,0
0,2024-08-12 10:15:36,0
0,2024-08-12 10:17:36,0
0,2024-08-12 10:19:36,0
0,2024-08-12 10:21:36,0
0,2024-08-12 10:23:36,0
0,2024-08-12 10:25:36,0
0,2024-08-12 10:27:36,0
0,2024-08-12 10:29:36,2
0,2024-08-12 10:31:36,0
0,2024-08-12 10:33:36,0
0,2024-08-12 10:35:36,0
0,2024-08-12 10:37:36,0
0,2024-08-12 10:39:36,0
0,2024-08-12 10:41:36,2
0,2024-08-12 10:43:36,0
0,2024-08-12 10:45:36,0
0,2024-08-12 10:47:36,0
0,2024-08-12 10:49:36,0
0,2024-08-12 10:51:36,0
0,2024-08-12 10:53:36,0
0,2024-08-12 10:55:36,0
0,2024-08-12 10:57:36,0
0,2024-08-12 10:59:36,0
0,2024-08-12 11:01:36,0
0,2024-08-12 11:03:36,0
0,2024-08-12 11:05:36,0
0,2024-08-12 11:07:36,0
0,2024-08-12 11:09:36,0
0,2024-08-12 11:11:36,0
0,2024-08-12 11:13:36,0
0,2024-08-12 11:15:36,0
0,2024-08-12 11:17:36,0
0,2024-08-12 11:19:36,0
0,2024-08-12 11:21:36,0
0,2024-08-12 11:23:36,0
0,2024-08-12 11:25:36,0
0,2024-08-12 11:27:36,0
0,2024-08-12 11:29:36,0
0,2024-08-12 11:31:36,0
0,2024-08-12 11:33:36,0
0,2024-08-12 11:35:36,0
0,2024-08-12 11:37:36,0
0,2024-08-12 11:39:36,0
0,2024-08-12 11:41:36,0
0,2024-08-12 11:43:36,0
0,2024-08-12 11:45:36,1
0,2024-08-12 11:47:36,0
0,2024-08-12 11:49:36,0
0,2024-08-12 11:51:36,0
0,2024-08-12 11:53:36,0
0,2024-08-12 11:55:36,0
0,2024-08-12 11:57:36,0
0,2024-08-12 11:59:36,0
0,2024-08-12 12:01:36,0
0,2024-08-12 12:03:36,0
0,2024-08-12 12:05:36,0
0,2024-08-12 12:07:36,0
0,2024-08-12 12:09:36,0
0,2024-08-12 12:11:36,0
0,2024-08-12 12:13:36,0
0,2024-08-12 12:15:36,0
0,2024-08-12 12:17:36,0
0,2024-08-12 12:19:36,0
0,2024-08-12 12:21:36,0
0,2024-08-12 12:23:36,0
0,2024-08-12 12:25:36,0
0,2024-08-12 12:27:36,0
0,2024-08-12 12:29:36,0
0,2024-08-12 12:31:36,0
0,2024-08-12 12:33:36,0
0,2024-08-12 12:35:36,0
0,2024-08-12 12:37:36,0
0,2024-08-12 12:39:36,0
0,2024-08-12 12:41:36,0
0,2024-08-12 12:43:36,0
0,2024-08-12 12:45:36,0
0,2024-08-12 12:47:36,0
0,2024-08-12 12:49:36,0
0,2024-08-12 12:51:36,0
0,2024-08-12 12:53:36,0
0,2024-08-12 12:55:36,0
0,2024-08-12 12:57:36,0
0,2024-08-12 12:59:36,0
0,2024-08-12 13:01:36,0
0,2024-08-12 13:03:36,0
0,2024-08-12 13:05:36,0
0,2024-08-12 13:07:36,0
0,2024-08-12 13:09:36,0
0,2024-08-12 13:11:36,0
0,2024-08-12 13:13:36,0
0,2024-08-12 13:15:36,0
0,2024-08-12 13:17:36,0
0,2024-08-12 13:19:36,0
0,2024-08-12 13:21:36,0
0,2024-08-12 13:23:36,0
0,2024-08-12 13:25:36,0
0,2024-08-12 13:27:36,0
0,2024-08-12 13:29:36,0
0,2024-08-12 13:31:36,0
0,2024-08-12 13:33:36,0
0,2024-08-12 13:35:36,0
0,2024-08-12 13:37:36,0
0,2024-08-12 13:39:36,0
0,2024-08-12 13:41:36,0
0,2024-08-12 13:43:36,0
0,2024-08-12 13:45:36,0
0,2024-08-12 13:47:36,0
0,2024-08-12 13:49:36,0
0,2024-08-12 13:51:36,0
0,2024-08-12 13:53:36,0
0,2024-08-12 13:55:36,0
0,2024-08-12 13:57:36,0
0,2024-08-12 13:59:36,0
0,2024-08-12 14:01:36,2
0,2024-08-12 14:03:36,0
0,2024-08-12 14:05:36,0
0,2024-08-12 14:07:36,0
0,2024-08-12 14:09:36,0
0,2024-08-12 14:11:36,0
0,2024-08-12 14:13:36,0
0,2024-08-12 14:15:36,0
0,2024-08-12 14:17:36,0
0,2024-08-12 14:19:36,0
0,2024-08-12 14:21:36,0
0,2024-08-12 14:23:36,0
0,2024-08-12 14:25:36,0
0,2024-08-12 14:27:36,0
0,2024-08-12 14:29:36,0
0,2024-08-12 14:31:36,0
0,2024-08-12 14:33:36,0
0,2024-08-12 14:35:36,0
0,2024-08-12 14:37:36,0
0,2024-08-12 14:39:36,0
0,2024-08-12 14:41:36,0
0,2024-08-12 14:43:36,0
0,2024-08-12 14:45:36,0
0,2024-08-12 14:47:36,0
0,2024-08-12 14:49:36,0
0,2024-08-12 14:51:36,0
0,2024-08-12 14:53:36,0
0,2024-08-12 14:55:36,0
0,2024-08-12 14:57:36,0
0,2024-08-12 14:59:36,0
0,2024-08-12 15:01:36,0
0,2024-08-12 15:03:36,0
0,2024-08-12 15:05:36,0
0,2024-08-12 15:07:36,0
0,2024-08-12 15:09:36,0
0,2024-08-12 15:11:36,0
0,2024-08-12 15:13:36,0
0,2024-08-12 15:15:36,0
0,2024-08-12 15:17:36,0
0,2024-08-12 15:19:36,0
0,2024-08-12 15:21:36,0
0,2024-08-12 15:23:36,0
0,2024-08-12 15:25:36,0
0,2024-08-12 15:27:36,0
0,2024-08-12 15:29:36,0
0,2024-08-12 15:31:36,0
0,2024-08-12 15:33:36,0
0,2024-08-12 15:35:36,0
0,2024-08-12 15:37:36,0
0,2024-08-12 15:39:36,0
0,2024-08-12 15:41:36,2
0,2024-08-12 15:43:36,0
0,2024-08-12 15:45:36,0
0,2024-08-12 15:47:36,0
0,2024-08-12 15:49:36,0
0,2024-08-12 15:51:36,0
0,2024-08-12 15:53:36,0
0,2024-08-12 15:55:36,0
0,2024-08-12 15:57:36,0
0,2024-08-12 15:59:36,0
0,2024-08-12 16:01:36,0
0,2024-08-12 16:03:36,0
0,2024-08-12 16:05:36,0
0,2024-08-12 16:07:36,0
0,2024-08-12 16:09:36,0
0,2024-08-12 16:11:36,0
0,2024-08-12 16:13:36,0
0,2024-08-12 16:15:36,0
0,2024-08-12 16:17:36,0
0,2024-08-12 16:19:36,0
0,2024-08-12 16:21:36,0
0,2024-08-12 16:23:36,0
0,2024-08-12 16:25:36,0
0,2024-08-12 16:27:36,0
0,2024-08-12 16:29:36,0
0,2024-08-12 16:31:36,0
0,2024-08-12 16:33:36,0
0,2024-08-12 16:35:36,0
0,2024-08-12 16:37:36,0
0,2024-08-12 16:39:36,0
0,2024-08-12 16:41:36,1
0,2024-08-12 16:43:36,2
0,2024-08-12 16:45:36,0
0,2024-08-12 16:47:36,0
0,2024-08-12 16:49:36,0
0,2024-08-12 16:51:36,0
0,2024-08-12 16:53:36,0
0,2024-08-12 16:55:36,0
0,2024-08-12 16:57:36,0
0,2024-08-12 16:59:36,0
0,2024-08-12 17:01:36,0
0,2024-08-12 17:03:36,0
0,2024-08-12 17:05:36,0
0,2024-08-12 17:07:36,0
0,2024-08-12 17:09:36,0
0,2024-08-12 17:11:36,0
0,2024-08-12 17:13:36,0
0,2024-08-12 17:15:36,0
0,2024-08-12 17:17:36,0
0,2024-08-12 17:19:36,0
0,2024-08-12 17:21:36,0
0,2024-08-12 17:23:36,0
0,2024-08-12 17:25:36,0
0,2024-08-12 17:27:36,0
0,2024-08-12 17:29:36,0
0,2024-08-12 17:31:36,0
0,2024-08-12 17:33:36,0
0,2024-08-12 17:35:36,0
0,2024-08-12 17:37:36,0
0,2024-08-12 17:39:36,0
0,2024-08-12 17:41:36,0
0,2024-08-12 17:43:36,0
0,2024-08-12 17:45:36,0
0,2024-08-12 17:47:36,1
0,2024-08-12 17:49:36,0
0,2024-08-12 17:51:36,0
0,2024-08-12 17:53:36,0
0,2024-08-12 17:55:36,0
0,2024-08-12 17:57:36,0
0,2024-08-12 17:59:36,0
0,2024-08-12 18:01:36,0
0,2024-08-12 18:03:36,0
0,2024-08-12 18:05:36,0
0,2024-08-12 18:07:36,0
0,2024-08-12 18:09:36,0
0,2024-08-12 18:11:36,0
0,2024-08-12 18:13:36,0
0,2024-08-12 18:15:36,0
0,2024-08-12 18:17:36,0
0,2024-08-12 18:19:36,0
0,2024-08-12 18:21:36,0
0,2024-08-12 18:23:36,0
0,2024-08-12 18:25:36,0
0,2024-08-12 18:27:36,0
0,2024-08-12 18:29:36,0
0,2024-08-12 18:31:36,0
0,2024-08-12 18:33:36,0
0,2024-08-12 18:35:36,0
0,2024-08-12 18:37:36,0
0,2024-08-12 18:39:36,0
0,2024-08-12 18:41:36,0
0,2024-08-12 18:43:36,0
0,2024-08-12 18:45:36,0
0,2024-08-12 18:47:36,0
0,2024-08-12 18:49:36,0
0,2024-08-12 18:51:36,0
0,2024-08-12 18:53:36,0
0,2024-08-12 18:55:36,0
0,2024-08-12 18:57:36,0
0,2024-08-12 18:59:36,0
0,2024-08-12 19:01:36,0
0,2024-08-12 19:03:36,0
0,2024-08-12 19:05:36,0
0,2024-08-12 19:07:36,0
0,2024-08-12 19:09:36,0
0,2024-08-12 19:11:36,0
0,2024-08-12 19:13:36,0
0,2024-08-12 19:15:36,0
0,2024-08-12 19:17:36,0
0,2024-08-12 19:19:36,0
0,2024-08-12 19:21:36,0
0,2024-08-12 19:23:36,0
0,2024-08-12 19:25:36,0
0,2024-08-12 19:27:36,0
0,2024-08-12 19:29:36,0
0,2024-08-12 19:31:36,0
0,2024-08-12 19:33:36,0
0,2024-08-12 19:35:36,0
0,2024-08-12 19:37:36,0
0,2024-08-12 19:39:36,0
0,2024-08-12 19:41:36,0
0,2024-08-12 19:43:36,0
0,2024-08-12 19:45:36,0
0,2024-08-12 19:47:36,0
0,2024-08-12 19:49:36,0
0,2024-08-12 19:51:36,0
0,2024-08-12 19:53:36,0
0,2024-08-12 19:55:36,0
0,2024-08-12 19:57:36,0
0,2024-08-12 19:59:36,0
0,2024-08-12 20:01:36,0
0,2024-08-12 20:03:36,0
0,2024-08-12 20:05:36,0
0,2024-08-12 20:07:36,0
0,2024-08-12 20:09:36,0
0,2024-08-12 20:11:36,0
0,2024-08-12 20:13:36,0
0,2024-08-12 20:15:36,0
0,2024-08-12 20:17:36,0
0,2024-08-12 20:19:36,0
0,2024-08-12 20:21:36,0
0,2024-08-12 20:23:36,0
0,2024-08-12 20:25:36,0
0,2024-08-12 20:27:36,0
0,2024-08-12 20:29:36,0
0,2024-08-12 20:31:36,0
0,2024-08-12 20:33:36,0
0,2024-08-12 20:35:36,0
0,2024-08-12 20:37:36,0
0,2024-08-12 20:39:36,0
0,2024-08-12 20:41:36,0
0,2024-08-12 20:43:36,0
0,2024-08-12 20:45:36,0
0,2024-08-12 20:47:36,0
0,2024-08-12 20:49:36,0
0,2024-08-12 20:51:36,0
0,2024-08-12 20:53:36,0
0,2024-08-12 20:55:36,0
0,2024-08-12 20:57:36,0
0,2024-08-12 20:59:36,0
0,2024-08-12 21:01:36,0
0,2024-08-12 21:03:36,0
0,2024-08-12 21:05:36,0
0,2024-08-12 21:07:36,0
0,2024-08-12 21:09:36,0
0,2024-08-12 21:11:36,0
0,2024-08-12 21:13:36,0
0,2024-08-12 21:15:36,0
0,2024-08-12 21:17:36,0
0,2024-08-12 21:19:36,0
0,2024-08-12 21:21:36,0
0,2024-08-12 21:23:36,0
0,2024-08-12 21:25:36,0
0,2024-08-12 21:27:36,0
0,2024-08-12 21:29:36,0
0,2024-08-12 21:31:36,0
0,2024-08-12 21:33:36,0
0,2024-08-12 21:35:36,0
0,2024-08-12 21:37:36,0
0,2024-08-12 21:39:36,0
0,2024-08-12 21:41:36,0
0,2024-08-12 21:43:36,0
0,2024-08-12 21:45:36,0
0,2024-08-12 21:47:36,0
0,2024-08-12 21:49:36,0
0,2024-08-12 21:51:36,0
0,2024-08-12 21:53:36,0
0,2024-08-12 21:55:36,0
0,2024-08-12 21:57:36,0
0,2024-08-12 21:59:36,0
0,2024-08-12 22:01:36,0
0,2024-08-12 22:03:36,0
0,2024-08-12 22:05:36,0
0,2024-08-12 22:07:36,0
0,2024-08-12 22:09:36,0
0,2024-08-12 22:11:36,0
0,2024-08-12 22:13:36,0
0,2024-08-12 22:15:36,0
0,2024-08-12 22:17:36,0
0,2024-08-12 22:19:36,0
0,2024-08-12 22:21:36,0
0,2024-08-12 22:23:36,0
0,2024-08-12 22:25:36,0
0,2024-08-12 22:27:36,0
0,2024-08-12 22:29:36,0
0,2024-08-12 22:31:36,0
0,2024-08-12 22:33:36,0
0,2024-08-12 22:35:36,0
0,2024-08-12 22:37:36,0
0,2024-08-12 22:39:36,0
0,2024-08-12 22:41:36,0
0,2024-08-12 22:43:36,0
0,2024-08-12 22:45:36,0
0,2024-08-12 22:47:36,0
0,2024-08-12 22:49:36,0
0,2024-08-12 22:51:36,0
0,2024-08-12 22:53:36,0
0,2024-08-12 22:55:36,0
0,2024-08-12 22:57:36,0
0,2024-08-12 22:59:36,0
0,2024-08-12 23:01:36,0
0,2024-08-12 23:03:36,0
0,2024-08-12 23:05:36,0
0,2024-08-12 23:07:36,0
0,2024-08-12 23:09:36,0
0,2024-08-12 23:11:36,0
0,2024-08-12 23:13:36,0
0,2024-08-12 23:15:36,0
0,2024-08-12 23:17:36,0
0,2024-08-12 23:19:36,0
0,2024-08-12 23:21:36,0
0,2024-08-12 23:23:36,0
0,2024-08-12 23:25:36,0
0,2024-08-12 23:27:36,0
0,2024-08-12 23:29:36,0
0,2024-08-12 23:31:36,0
0,2024-08-12 23:33:36,0
0,2024-08-12 23:35:36,0
0,2024-08-12 23:37:36,0
0,2024-08-12 23:39:36,0
0,2024-08-12 23:41:36,0
0,2024-08-12 23:43:36,0
0,2024-08-12 23:45:36,0
0,2024-08-12 23:47:36,0
0,2024-08-12 23:49:36,0
0,2024-08-12 23:51:36,0
0,2024-08-12 23:53:36,0
0,2024-08-12 23:55:36,0
0,2024-08-12 23:57:36,0
0,2024-08-12 23:59:36,0
0,2024-08-13 00:01:36,0
0,2024-08-13 00:03:36,0
0,2024-08-13 00:05:36,0
0,2024-08-13 00:07:36,0
0,2024-08-13 00:09:36,0
0,2024-08-13 00:11:36,0
0,2024-08-13 00:13:36,0
0,2024-08-13 00:15:36,0
0,2024-08-13 00:17:36,0
0,2024-08-13 00:19:36,0
0,2024-08-13 00:21:36,0
0,2024-08-13 00:23:36,0
0,2024-08-13 00:25:36,0
0,2024-08-13 00:27:36,0
0,2024-08-13 00:29:36,0
3,2024-08-13 00:31:36,9
0,2024-08-13 00:33:36,0
0,2024-08-13 00:35:36,0
0,2024-08-13 00:37:36,0
0,2024-08-13 00:39:36,0
0,2024-08-13 00:41:36,1
0,2024-08-13 00:43:36,0
0,2024-08-13 00:45:36,0
0,2024-08-13 00:47:36,0
0,2024-08-13 00:49:36,0
0,2024-08-13 00:51:36,0
0,2024-08-13 00:53:36,0
0,2024-08-13 00:55:36,0
0,2024-08-13 00:57:36,0
0,2024-08-13 00:59:36,0
0,2024-08-13 01:01:36,4
0,2024-08-13 01:03:36,0
0,2024-08-13 01:05:36,0
0,2024-08-13 01:07:36,0
0,2024-08-13 01:09:36,0
0,2024-08-13 01:11:36,0
0,2024-08-13 01:13:36,0
0,2024-08-13 01:15:36,0
0,2024-08-13 01:17:36,0
0,2024-08-13 01:19:36,0
0,2024-08-13 01:21:36,0
0,2024-08-13 01:23:36,0
0,2024-08-13 01:25:36,0
0,2024-08-13 01:27:36,0
0,2024-08-13 01:29:36,0
0,2024-08-13 01:31:36,0
0,2024-08-13 01:33:36,0
0,2024-08-13 01:35:36,0
0,2024-08-13 01:37:36,0
0,2024-08-13 01:39:36,0
0,2024-08-13 01:41:36,2
0,2024-08-13 01:43:36,2
0,2024-08-13 01:45:36,0
0,2024-08-13 01:47:36,0
0,2024-08-13 01:49:36,0
0,2024-08-13 01:51:36,0
0,2024-08-13 01:53:36,0
0,2024-08-13 01:55:36,0
0,2024-08-13 01:57:36,0
0,2024-08-13 01:59:36,0
0,2024-08-13 02:01:36,0
0,2024-08-13 02:03:36,0
0,2024-08-13 02:05:36,0
0,2024-08-13 02:07:36,0
0,2024-08-13 02:09:36,0
0,2024-08-13 02:11:36,0
0,2024-08-13 02:13:36,0
0,2024-08-13 02:15:36,0
0,2024-08-13 02:17:36,0
0,2024-08-13 02:19:36,0
0,2024-08-13 02:21:36,0
0,2024-08-13 02:23:36,0
0,2024-08-13 02:25:36,0
0,2024-08-13 02:27:36,0
0,2024-08-13 02:29:36,9
0,2024-08-13 02:31:36,0
0,2024-08-13 02:33:36,0
0,2024-08-13 02:35:36,0
0,2024-08-13 02:37:36,0
0,2024-08-13 02:39:36,0
0,2024-08-13 02:41:36,0
0,2024-08-13 02:43:36,0
0,2024-08-13 02:45:36,0
