parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
8316,8314,8314,8314,2982,133,404,133,319,2982,85,133,273,273,273,133,133,404,85,41,41,0,133,6,6,6,6,6,0,3,3,3,0,0,0,2023-12-18 06:32:00,0
5639,5638,5638,5638,2023,92,291,92,215,2023,76,92,188,188,188,92,92,291,76,28,28,0,92,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 06:34:00,0
5652,5653,5653,5653,2037,84,268,84,212,2037,56,84,181,181,181,84,84,268,56,27,27,0,84,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 06:36:00,0
5584,5584,5584,5584,2009,90,283,90,211,2009,72,90,188,188,188,90,90,283,72,31,31,0,90,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 06:38:00,0
5617,5617,5617,5617,2025,85,273,85,209,2025,64,85,184,184,184,85,85,273,64,27,27,0,85,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 06:40:00,0
5625,5625,5625,5625,2018,99,269,99,211,2018,58,99,187,187,187,99,99,269,58,28,28,0,99,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 06:42:00,0
5651,5651,5650,5650,2021,86,283,85,207,2021,76,85,191,191,191,85,85,283,76,30,30,0,85,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 06:44:00,0
5625,5626,5626,5626,2026,91,284,92,210,2026,74,92,185,185,185,92,92,284,74,28,28,0,92,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 06:46:00,0
5629,5627,5627,5627,2021,90,321,90,210,2021,111,90,187,187,187,90,90,321,60,28,28,0,90,4,4,3,3,3,0,2,2,2,0,0,0,2023-12-18 06:48:00,52
5620,5621,5621,5621,2019,96,273,96,212,2019,61,96,181,181,181,96,96,273,61,28,28,0,96,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 06:50:00,0
5632,5632,5632,5632,2032,90,269,90,213,2032,56,90,185,185,185,90,89,269,56,30,30,0,90,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 06:52:00,0
5683,5684,5684,5684,2031,78,306,78,220,2031,86,78,194,194,194,78,79,306,86,27,27,0,78,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 06:54:00,0
5664,5663,5663,5663,2021,91,282,91,217,2021,65,91,186,186,186,91,91,282,65,28,28,0,91,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 06:56:00,0
5693,5692,5692,5692,2029,100,297,100,227,2029,70,100,189,189,189,100,100,297,70,31,31,0,100,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 06:58:00,0
5677,5678,5678,5678,2035,98,293,98,217,2035,76,98,190,190,190,98,98,293,76,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:00:00,0
5607,5608,5608,5608,2019,89,573,89,196,2019,377,89,185,185,185,89,89,573,377,27,27,0,89,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:02:00,0
5613,5610,5610,5610,2015,85,299,85,215,2015,84,85,185,185,185,85,85,299,84,28,28,0,85,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 07:04:00,0
5625,5626,5626,5626,2020,97,272,97,215,2020,57,97,191,191,191,97,97,272,57,30,30,0,97,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 07:06:00,0
5657,5677,5658,5658,2029,96,278,96,211,2029,67,96,187,187,187,96,96,278,67,28,28,0,96,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:08:00,0
5624,5625,5625,5625,2027,93,274,93,213,2027,61,93,187,187,187,93,93,274,61,27,27,0,93,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:10:00,0
5626,5626,5626,5626,2022,86,273,86,223,2022,50,86,181,181,181,86,86,273,50,31,31,0,86,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 07:12:00,0
5669,5668,5668,5668,2019,104,286,104,205,2019,81,104,192,192,192,104,104,286,81,27,27,0,104,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:14:00,0
5638,5639,5639,5639,2033,85,271,85,208,2033,63,85,186,186,186,85,85,271,63,28,28,0,85,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 07:16:00,0
5603,5602,5602,5602,2014,91,272,91,203,2014,69,91,183,183,183,91,91,272,69,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:18:00,0
5634,5634,5634,5634,2031,99,282,99,222,2031,60,99,186,186,186,99,98,282,60,31,31,0,99,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 07:20:00,0
5632,5632,5632,5632,2023,95,258,95,204,2023,54,95,189,189,189,95,96,258,54,27,27,0,95,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:22:00,0
5650,5651,5651,5651,2027,88,300,88,223,2027,77,88,172,172,172,88,88,300,77,28,28,0,88,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:24:00,0
5627,5627,5627,5627,2028,96,251,96,205,2028,46,96,188,188,188,96,96,251,46,30,30,0,96,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 07:26:00,0
5592,5592,5592,5592,2008,92,267,92,215,2008,52,92,187,187,187,92,92,267,52,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:28:00,0
5669,5668,5668,5668,2028,91,308,91,222,2028,86,91,182,182,182,91,91,308,86,28,28,0,91,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:30:00,0
5637,5638,5638,5638,2029,98,293,98,211,2029,82,98,193,193,193,98,98,293,82,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:32:00,0
5644,5644,5644,5644,2032,95,280,95,211,2032,69,95,176,176,176,95,95,280,69,31,31,0,95,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 07:34:00,0
5632,5632,5632,5632,2025,92,266,92,206,2025,60,92,199,199,199,92,92,266,60,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:36:00,0
5637,5637,5637,5637,2029,89,297,89,215,2029,82,89,183,183,183,89,89,297,82,28,28,0,89,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 07:38:00,0
5655,5655,5655,5655,2027,88,276,88,204,2027,72,88,189,189,189,88,88,276,72,30,30,0,88,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 07:40:00,0
5637,5637,5637,5637,2017,99,270,99,213,2017,57,99,184,184,184,99,99,270,57,28,28,0,99,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:42:00,0
5680,5680,5680,5680,2035,92,278,92,211,2035,67,92,194,194,194,92,92,278,67,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:44:00,0
5671,5672,5671,5671,2030,94,299,94,217,2030,82,94,184,184,184,94,94,299,82,28,28,0,94,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:46:00,0
5659,5659,5659,5659,2034,103,287,103,221,2034,66,103,175,175,175,103,103,287,66,30,30,0,103,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 07:48:00,0
5631,5629,5629,5629,2016,82,279,82,206,2016,73,82,194,194,194,82,82,279,73,28,28,0,82,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 07:50:00,0
5616,5618,5618,5618,2017,91,264,91,213,2017,51,91,188,188,188,91,91,264,51,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:52:00,0
5623,5623,5623,5623,2014,96,285,96,214,2014,71,96,182,182,182,96,96,285,71,31,31,0,96,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 07:54:00,0
5629,5629,5629,5629,2032,91,274,91,211,2032,63,91,185,185,185,91,91,274,63,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 07:56:00,0
5700,5699,5700,5699,2029,89,295,89,217,2029,78,89,192,192,192,89,89,295,78,28,28,0,89,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 07:58:00,0
5619,5620,5619,5620,2021,86,282,86,208,2021,74,86,178,178,178,86,86,282,74,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:00:00,0
5628,5628,5628,5628,2005,89,586,89,218,2005,368,89,185,185,185,89,89,586,368,30,30,0,89,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 08:02:00,0
5631,5629,5629,5629,2017,93,384,93,213,2017,171,93,189,189,189,93,93,384,171,28,28,0,93,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 08:04:00,0
5600,5603,5602,5602,2023,81,261,81,203,2023,58,81,184,184,184,81,81,261,58,27,27,0,81,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:06:00,0
5673,5673,5673,5673,2027,98,285,98,211,2027,74,98,207,207,207,98,98,285,74,31,31,0,98,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 08:08:00,0
5668,5667,5667,5667,2036,93,301,93,214,2036,87,93,187,187,187,93,93,301,87,27,27,0,93,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:10:00,0
5623,5623,5623,5623,2032,103,252,102,209,2032,43,102,178,178,178,102,102,252,43,28,28,0,102,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 08:12:00,0
5626,5627,5627,5627,2032,85,268,86,210,2032,58,86,185,185,185,86,86,268,58,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:14:00,0
5653,5652,5652,5652,2046,86,266,86,213,2046,53,86,185,185,185,86,86,266,53,31,31,0,86,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 08:16:00,0
5603,5603,5603,5603,2018,96,277,96,206,2018,71,96,190,190,190,96,96,277,71,27,27,0,96,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:18:00,0
5651,5670,5651,5651,2027,89,288,89,206,2027,82,89,192,192,192,89,89,288,82,28,28,0,89,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 08:20:00,0
5635,5635,5635,5635,2016,84,294,84,218,2016,76,84,202,202,202,84,84,294,76,30,30,0,84,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 08:22:00,0
5655,5655,5655,5655,2025,80,288,80,219,2025,69,80,202,202,202,80,80,288,69,28,28,0,80,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 08:24:00,0
5584,5584,5584,5584,2025,89,232,89,209,2025,23,89,182,182,182,89,89,232,23,27,27,0,89,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:26:00,0
5683,5684,5683,5683,2033,87,299,87,216,2033,83,87,184,184,184,87,87,299,83,27,27,0,87,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:28:00,0
5661,5660,5660,5660,2014,95,315,95,230,2014,85,95,190,190,190,95,95,315,85,31,31,0,95,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 08:30:00,0
5616,5618,5617,5617,2020,102,275,102,205,2020,70,102,189,189,189,102,102,275,70,27,27,0,102,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:32:00,0
5644,5645,5645,5645,2020,98,276,98,205,2020,71,98,180,180,180,98,98,276,71,28,28,0,98,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 08:34:00,0
5697,5695,5695,5695,2035,86,302,86,214,2035,88,86,192,192,192,86,86,302,88,30,30,0,86,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 08:36:00,0
5629,5631,5631,5631,2019,88,278,88,217,2019,61,88,188,188,188,88,88,278,61,28,28,0,88,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 08:38:00,0
5650,5650,5650,5650,2021,97,278,97,206,2021,72,97,191,191,191,97,97,278,72,27,27,0,97,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:40:00,0
5552,5551,5551,5551,1996,88,269,88,204,1996,65,88,186,186,186,88,88,269,65,27,27,0,88,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 08:42:00,0
5641,5641,5641,5641,2025,86,270,86,211,2025,59,86,195,195,195,86,86,270,59,30,30,0,86,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 08:44:00,0
5620,5620,5620,5620,2024,90,285,90,212,2024,73,90,185,185,185,90,90,285,73,28,28,0,90,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 08:46:00,0
5650,5651,5651,5651,2030,87,275,87,204,2030,71,87,192,192,192,87,87,275,71,27,27,0,87,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:48:00,0
5659,5658,5658,5658,2024,86,286,86,212,2024,74,86,198,198,198,86,86,286,74,31,31,0,86,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 08:50:00,0
5633,5632,5632,5632,2028,89,289,89,207,2028,82,89,170,170,170,89,89,289,82,27,27,0,89,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:52:00,0
5598,5599,5599,5599,2026,89,264,89,215,2026,49,89,178,178,178,89,89,264,49,27,27,0,89,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 08:54:00,0
5662,5663,5663,5663,2031,89,283,89,215,2031,68,89,192,192,192,89,89,283,68,28,28,0,89,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 08:56:00,0
5596,5596,5596,5596,2018,103,260,103,205,2018,55,103,187,187,187,103,103,260,55,31,31,0,103,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 08:58:00,0
5614,5613,5613,5613,2023,82,300,82,212,2023,88,82,175,175,175,82,82,300,88,27,27,0,82,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:00:00,0
5666,5665,5665,5665,2015,106,706,106,230,2015,476,106,180,180,180,106,106,706,476,27,27,0,106,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:02:00,0
5666,5668,5668,5668,2021,87,298,87,221,2021,77,87,196,196,196,87,87,298,77,31,31,0,87,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 09:04:00,0
5546,5546,5546,5546,1999,75,278,75,204,1999,74,75,177,177,176,75,75,278,74,27,27,0,75,3,3,3,3,3,1,2,2,2,0,0,0,2023-12-18 09:06:00,0
5679,5678,5678,5678,2028,102,280,102,216,2028,64,102,190,190,190,102,102,280,64,28,28,0,102,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 09:08:00,0
5653,5652,5652,5652,2019,84,294,84,216,2019,78,84,191,191,191,84,84,294,78,27,27,0,84,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:10:00,0
5651,5654,5653,5653,2021,94,297,94,215,2021,82,94,189,189,189,94,94,297,82,31,31,0,94,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 09:12:00,0
5634,5633,5633,5633,2037,86,284,86,229,2037,55,86,187,187,187,86,86,284,55,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:14:00,0
5637,5637,5637,5637,2017,87,307,87,210,2017,97,87,193,193,193,87,87,307,97,28,28,0,87,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 09:16:00,0
5601,5602,5602,5602,2019,87,270,87,206,2019,64,87,188,188,188,87,87,270,64,30,30,0,87,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 09:18:00,0
5666,5666,5666,5666,2046,97,283,97,203,2046,80,97,181,181,181,97,97,283,80,28,28,0,97,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 09:20:00,0
5632,5631,5631,5631,2025,85,273,85,207,2025,66,85,191,191,191,85,85,273,66,27,27,0,85,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:22:00,0
5622,5623,5623,5623,2023,95,256,95,212,2023,44,95,193,193,193,95,95,256,44,28,28,0,95,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 09:24:00,0
5688,5687,5687,5687,2025,93,303,93,210,2025,93,93,190,190,190,93,93,303,93,30,30,0,93,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 09:26:00,0
5597,5597,5597,5597,2027,77,241,77,216,2027,25,77,199,199,199,77,77,241,25,27,27,0,77,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:28:00,0
5615,5616,5616,5616,2026,82,283,82,213,2026,70,82,188,188,188,82,82,283,70,28,28,0,82,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 09:30:00,0
5626,5626,5626,5626,2014,91,286,91,207,2014,79,91,187,187,187,91,91,286,79,31,31,0,91,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 09:32:00,0
5611,5611,5611,5611,2024,98,262,98,214,2024,48,98,188,188,188,98,98,262,48,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:34:00,0
5696,5696,5696,5696,2026,92,312,92,221,2026,91,92,199,199,199,92,92,312,91,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:36:00,0
5620,5620,5620,5620,2022,97,261,97,212,2022,49,97,183,183,183,97,97,261,49,28,28,0,97,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 09:38:00,0
5634,5633,5633,5633,2021,81,276,81,224,2021,52,81,198,198,198,81,81,276,52,30,30,0,81,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 09:40:00,0
5611,5611,5611,5611,2007,89,289,89,208,2007,81,89,193,193,193,89,89,289,81,28,28,0,89,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 09:42:00,0
5653,5654,5652,5652,2024,92,288,91,218,2024,70,91,183,183,183,91,91,288,70,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:44:00,0
5665,5666,5666,5666,2035,85,294,86,224,2035,70,86,185,185,185,86,86,294,70,31,31,0,86,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 09:46:00,0
5673,5673,5673,5673,2037,95,340,95,222,2037,118,95,189,189,189,95,95,340,67,28,28,0,95,4,4,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:48:00,52
5626,5627,5627,5627,2022,96,280,96,212,2022,68,96,175,175,175,96,96,280,68,28,28,0,96,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 09:50:00,0
5627,5626,5626,5626,2013,94,272,94,209,2013,63,94,191,191,191,94,94,272,63,27,27,0,94,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:52:00,0
5598,5598,5598,5598,2023,86,274,86,219,2023,55,86,184,184,184,86,86,274,55,31,31,0,86,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 09:54:00,0
5609,5610,5610,5610,2017,92,282,92,214,2017,68,92,179,179,179,92,92,282,68,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 09:56:00,0
5598,5598,5598,5598,2023,91,268,91,204,2023,64,91,185,185,185,91,91,268,64,28,28,0,91,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 09:58:00,0
5623,5623,5623,5623,2028,81,277,81,211,2028,66,81,191,191,191,81,81,277,66,30,30,0,81,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 10:00:00,0
5651,5651,5651,5651,2003,95,512,95,216,2003,296,95,197,197,197,95,95,512,296,27,27,0,95,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:02:00,0
5664,5664,5664,5664,2022,94,386,94,215,2022,171,94,190,190,190,94,94,386,171,28,28,0,94,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 10:04:00,0
5660,5659,5659,5659,2032,92,291,92,210,2032,81,92,181,181,181,92,92,291,81,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:06:00,0
5657,5657,5657,5657,2032,96,279,96,220,2032,59,96,183,183,183,96,96,279,59,31,31,0,96,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 10:08:00,0
5636,5635,5636,5636,2020,93,298,93,224,2020,74,93,177,177,177,93,93,298,74,27,27,0,93,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:10:00,0
5614,5616,5615,5615,2017,79,296,79,217,2017,79,79,186,186,186,79,79,296,79,28,28,0,79,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 10:12:00,0
5646,5667,5646,5646,2024,99,286,99,215,2024,71,99,190,190,190,99,99,286,71,30,30,0,99,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 10:14:00,0
5665,5665,5665,5665,2033,82,304,82,226,2033,78,82,184,184,184,82,82,304,78,28,28,0,82,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 10:16:00,0
5646,5646,5646,5646,2027,98,260,98,201,2027,59,98,185,185,185,98,98,260,59,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:18:00,0
5562,5563,5561,5561,2019,86,250,85,209,2019,41,85,173,173,173,85,85,250,41,28,28,0,85,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 10:20:00,0
5666,5666,5666,5666,2020,103,291,104,203,2020,88,104,190,190,190,104,104,291,88,30,30,0,104,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 10:22:00,0
5624,5625,5625,5625,2014,99,267,99,205,2014,62,99,191,191,191,99,99,267,62,28,28,0,99,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 10:24:00,0
5610,5631,5610,5610,2024,95,280,95,209,2024,71,95,181,181,181,95,95,280,71,27,27,0,95,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:26:00,0
5634,5634,5633,5633,2029,100,249,100,216,2029,33,100,188,188,188,100,100,249,33,31,31,0,100,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 10:28:00,0
5629,5629,5629,5629,2019,90,299,90,214,2019,85,90,193,193,193,90,90,299,85,27,27,0,90,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:30:00,0
5701,5702,5702,5702,2039,91,322,91,220,2039,102,91,191,191,191,91,91,322,102,27,27,0,91,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:32:00,0
5607,5606,5606,5606,2029,83,260,83,206,2029,54,83,185,185,185,83,83,260,54,28,28,0,83,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 10:34:00,0
5661,5663,5661,5661,2024,97,276,97,220,2024,56,97,188,188,188,97,97,276,56,32,32,0,97,7,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 10:36:00,3
5621,5621,5621,5621,2027,88,292,88,206,2027,86,88,180,180,180,88,88,292,86,28,28,0,88,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 10:38:00,0
5633,5634,5634,5634,2022,102,278,102,212,2022,66,102,181,181,181,102,102,278,66,27,27,0,102,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:40:00,0
5667,5667,5667,5667,2021,88,327,88,225,2021,102,88,185,185,185,88,88,327,102,31,31,0,88,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 10:42:00,0
5580,5579,5579,5579,1998,96,272,96,207,1998,65,96,184,184,184,96,96,272,65,27,27,0,96,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:44:00,0
5613,5614,5614,5614,2023,92,257,92,216,2023,41,92,193,193,193,92,92,257,41,28,28,0,92,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 10:46:00,0
5676,5675,5675,5675,2038,93,363,93,224,2038,139,93,183,183,183,93,93,363,88,28,28,0,93,4,4,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:48:00,52
5631,5633,5632,5632,2015,86,280,86,222,2015,58,86,186,186,186,86,86,280,58,31,31,0,86,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 10:50:00,0
5649,5649,5649,5649,2032,104,252,104,202,2032,50,104,193,193,193,104,104,252,50,27,27,0,104,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 10:52:00,0
5591,5590,5591,5590,2024,90,258,90,207,2024,51,90,184,184,183,90,90,258,51,28,28,0,90,4,4,4,4,3,1,2,2,2,0,0,1,2023-12-18 10:54:00,0
5622,5621,5620,5621,2024,102,273,102,215,2024,58,102,179,179,179,102,102,273,58,30,30,0,102,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 10:56:00,0
5636,5638,5638,5638,2020,85,277,85,206,2020,71,85,200,200,200,85,85,277,71,28,28,0,85,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 10:58:00,0
5685,5683,5683,5683,2026,104,292,104,222,2026,70,104,189,189,189,104,103,292,70,29,29,0,104,4,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:00:00,3
5633,5635,5633,5633,2016,86,600,86,223,2016,377,86,186,186,186,86,87,600,377,27,27,0,86,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:02:00,0
5647,5649,5648,5648,2016,91,300,91,219,2016,81,91,194,194,194,91,91,300,81,31,31,0,91,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 11:04:00,0
5618,5619,5619,5619,2010,92,289,92,221,2010,68,92,185,185,185,92,92,289,68,27,27,0,92,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:06:00,0
5604,5604,5604,5604,2001,90,297,90,220,2001,77,90,195,195,195,90,90,297,77,28,28,0,90,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 11:08:00,0
5641,5640,5640,5640,2024,86,291,86,219,2024,72,86,199,199,199,86,86,291,72,29,29,0,86,4,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:10:00,3
5672,5673,5673,5673,2029,95,299,95,219,2029,80,95,189,189,189,95,95,299,80,31,31,0,95,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 11:12:00,0
5624,5624,5624,5624,2022,98,277,98,215,2022,62,98,192,192,192,98,98,277,62,27,27,0,98,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:14:00,0
5636,5637,5636,5636,2031,96,268,96,208,2031,60,96,177,177,177,96,96,268,60,28,28,0,96,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 11:16:00,0
5649,5648,5648,5648,2024,97,278,97,215,2024,63,97,184,184,184,97,97,278,63,30,30,0,97,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 11:18:00,0
5646,5646,5646,5646,2038,87,277,87,218,2038,59,87,189,189,189,87,87,277,59,28,28,0,87,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 11:20:00,0
5612,5614,5613,5613,2018,88,273,88,211,2018,62,88,182,182,182,88,88,273,62,27,27,0,88,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 11:22:00,0
5674,5675,5673,5673,2035,95,274,94,213,2035,61,94,190,190,190,94,94,274,61,28,28,0,94,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 11:24:00,0
5633,5634,5634,5634,2039,83,265,84,212,2039,53,84,186,186,186,84,84,265,53,30,30,0,84,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 11:26:00,0
