parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,GetSupervisorPosition success,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
10743,10743,10743,10743,4080,104,331,104,104,322,9,104,4080,296,296,296,104,104,104,331,9,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 01:40:00,0,1700761200,291.34375,6796600.0,5086920.533333333,6796600.0,12.496748026670602,25.2931816533237,1
10731,10729,10729,10729,4075,105,354,105,105,340,14,105,4075,306,306,306,105,105,105,354,14,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 01:42:00,0,1700761320,286.26171875,8114308.266666668,5326541.066666666,8114308.266666668,15.79181676444326,23.83097419668047,1
10752,10754,10754,10754,4071,116,341,116,116,324,17,116,4071,310,310,307,116,116,116,341,17,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-24 01:44:00,0,1700761440,298.984375,6828360.533333332,4575195.466666667,6828360.533333332,15.390857577779874,15.221351400008038,1
10752,10752,10752,10752,4076,111,348,111,111,336,12,111,4076,305,305,305,111,111,111,348,12,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 01:46:00,0,1700761560,299.35546875,6572270.133333334,4926826.666666667,6572270.133333334,10.35850060667144,21.889692376668485,1
10738,10738,10738,10738,4084,110,341,110,110,333,8,110,4084,304,304,304,110,110,110,341,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 01:48:00,0,1700761680,289.3984375,5736553.333333332,4104594.666666666,5736553.333333332,18.253868422212285,27.0014960700064,1
10766,10766,10766,10766,4087,108,344,108,108,328,16,108,4087,308,308,308,108,108,108,344,16,28,28,4,4,0,4,4,2,2,2,2,0,2023-11-24 01:50:00,2,1700761800,290.34375,6474593.866666666,4019633.6,6474593.866666666,15.557340799989307,14.168153013330688,1
10750,10749,10749,10749,4081,112,337,112,112,330,7,112,4081,305,305,305,112,112,112,337,7,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 01:52:00,0,1700761920,297.45703125,6304393.6,4270185.333333333,6304393.6,8.821434682209253,35.928042876645726,1
10791,10790,10790,10790,4096,131,342,131,131,329,13,131,4096,304,304,304,131,131,131,342,13,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 01:54:00,2,1700762040,296.39453125,3647086.4,2489584.266666666,3647086.4,17.241129944450222,23.578922429999995,1
10771,10772,10772,10772,4077,121,345,121,121,337,8,121,4077,304,304,304,121,121,121,345,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 01:56:00,0,1700762160,306.1953125,6262123.2,4327061.6,6262123.2,16.970694200006413,27.15397571999347,1
10758,10757,10757,10757,4082,123,340,123,123,326,14,123,4082,309,309,308,123,123,123,340,14,29,29,4,3,1,3,3,3,2,2,2,0,2023-11-24 01:58:00,10,1700762280,287.4375,5443541.6,3695612.8,5443541.6,13.500939171111288,24.65525442668877,1
10747,10749,10749,10749,4079,114,341,114,114,331,10,114,4079,306,306,305,114,114,114,341,10,30,30,6,6,0,6,6,6,2,2,2,1,2023-11-24 02:00:00,0,1700762400,290.40234375,7571857.066666666,5268838.133333334,7571857.066666666,18.186301193329406,23.140030456658373,1
10641,10640,10640,10640,4024,128,344,128,128,332,12,128,4024,305,305,305,128,128,128,344,12,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:02:00,0,1700762520,288.82421875,6299535.820248691,4036359.6359635964,6299535.820248691,25.019114131409246,23.815111594508227,1
10744,10745,10745,10745,4074,110,344,110,110,333,11,110,4074,301,301,301,110,110,110,344,11,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:04:00,0,1700762640,294.83984375,6509200.0,4777034.4,6509200.0,14.611264257772644,22.11474214333672,1
10769,10767,10767,10767,4074,125,343,125,125,330,13,125,4074,311,311,311,125,125,125,343,13,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:06:00,0,1700762760,290.37890625,5870543.733333332,4266888.266666667,5870543.733333332,16.474519260001312,25.867708163350468,1
10743,10743,10743,10743,4071,114,343,114,114,336,7,114,4071,305,305,305,114,114,114,343,7,30,30,6,6,0,6,6,5,2,2,2,0,2023-11-24 02:08:00,1,1700762880,293.2734375,6596396.266666668,4557881.6,6596396.266666668,13.244514471104289,29.781193303327502,1
10732,10733,10733,10733,4084,104,334,104,104,329,5,104,4084,309,309,309,104,104,104,334,5,28,28,4,4,0,4,4,3,2,2,2,0,2023-11-24 02:10:00,1,1700763000,285.4375,4436743.733333333,3287808.8,4436743.733333333,8.611773097767987,16.549448513324023,1
10776,10776,10776,10776,4075,131,340,131,131,329,11,131,4075,315,315,315,131,131,131,340,11,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:12:00,0,1700763120,290.65625,7728508.8,4842745.333333333,7728508.8,14.012576635545381,30.148291419997506,1
10763,10762,10762,10762,4094,110,391,110,110,329,62,110,4094,300,300,300,110,110,110,391,11,28,28,4,4,0,3,3,3,2,2,2,0,2023-11-24 02:14:00,54,1700763240,300.8671875,6862299.48341943,4863618.730211631,6862299.48341943,18.05500386380303,20.918040653224963,1
10742,10744,10744,10744,4078,107,332,107,107,321,11,107,4078,308,308,307,107,107,107,332,11,30,30,6,6,0,6,6,6,2,2,2,1,2023-11-24 02:16:00,2,1700763360,285.78515625,5637833.377765927,3753869.1015729136,5637833.377765927,15.868401919492069,37.369953509063,1
10735,10735,10735,10735,4072,117,338,117,117,332,6,117,4072,303,303,302,117,117,117,338,6,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 02:18:00,4,1700763480,289.53125,7379743.2,4852103.733333333,7379743.2,18.28015219109754,26.9595822099897,1
10767,10767,10767,10767,4075,117,340,117,117,327,13,117,4075,302,302,302,117,117,117,340,13,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:20:00,0,1700763600,296.66796875,7961058.666666668,5417413.333333333,7961058.666666668,20.88676234223789,22.317656196658696,1
10736,10736,10736,10736,4068,113,341,113,113,333,8,113,4068,308,308,308,113,113,113,341,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:22:00,0,1700763720,284.046875,6604369.6,4513296.266666667,6604369.6,16.049891462235895,13.360527109980467,1
10770,10769,10769,10769,4085,117,340,117,117,333,7,117,4085,302,302,302,117,117,117,340,7,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 02:24:00,0,1700763840,297.671875,7188946.933333334,4758673.6,7188946.933333334,13.497363006673467,12.682942636674852,1
10743,10743,10743,10743,4077,119,350,119,119,337,13,119,4077,300,300,299,119,119,119,350,13,29,29,4,3,0,3,3,3,2,2,2,1,2023-11-24 02:26:00,8,1700763960,295.23046875,8141339.466666668,5242990.666666667,8141339.466666668,16.73225847999371,14.62319742667508,1
10672,10671,10671,10671,4036,117,335,117,117,327,8,117,4036,305,305,305,117,117,117,335,8,26,26,3,3,0,3,3,2,2,2,2,0,2023-11-24 02:28:00,1,1700764080,297.05859375,7737333.066666666,5117615.733333333,7737333.066666666,9.58138038887733,20.21075711333348,1
10762,10763,10763,10763,4086,113,338,113,113,323,15,113,4086,318,318,318,113,113,113,338,15,28,28,4,4,0,4,4,3,2,2,2,0,2023-11-24 02:30:00,3,1700764200,293.50390625,3078364.0,2298033.066666667,3078364.0,15.012582308894103,17.898053106667554,1
10759,10759,10759,10759,4081,119,352,119,119,342,10,119,4081,309,309,308,119,119,119,352,10,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-24 02:32:00,2,1700764320,290.43359375,6729414.305712952,4415445.370308646,6729414.305712952,16.529043717097842,22.329728054801837,1
10767,10768,10768,10768,4085,116,346,116,116,333,13,116,4085,309,309,308,116,116,116,346,13,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 02:34:00,0,1700764440,283.75390625,7955711.09555711,5484871.2462087115,7955711.09555711,8.671833132245437,26.403963370326434,1
10776,10773,10773,10773,4085,113,359,113,113,345,14,113,4085,298,298,298,113,113,113,359,14,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:36:00,0,1700764560,289.10546875,3729682.231776822,2612191.580841916,3729682.231776822,16.778179357618285,35.24494712528534,1
10762,10764,10764,10764,4085,123,338,123,123,328,10,123,4085,304,304,304,123,123,123,338,10,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:38:00,0,1700764680,287.0625,5751197.4135919735,3702603.0730260313,5751197.4135919735,12.751706244933985,25.74136017731722,1
10762,10763,10763,10763,4074,119,335,119,119,325,10,119,4074,309,309,308,119,119,119,335,10,30,30,6,6,1,6,6,5,2,2,2,0,2023-11-24 02:40:00,1,1700764800,291.0546875,7063565.066666666,4829186.666666667,7063565.066666666,16.711957242223434,22.266375263328275,1
10690,10690,10690,10690,4062,106,339,106,106,328,11,106,4062,302,302,301,106,106,106,339,11,28,28,4,4,1,4,4,3,2,2,2,0,2023-11-24 02:42:00,1,1700764920,303.47265625,8355989.333333332,5960363.733333332,8355989.333333332,18.81687395999001,12.547555970013489,1
10765,10765,10765,10765,4081,117,338,117,117,324,14,117,4081,311,311,309,117,117,117,338,14,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-24 02:44:00,2,1700765040,286.1796875,7174978.666666668,4887380.266666667,7174978.666666668,18.538647622222523,23.298761336676154,1
10719,10717,10717,10717,4076,113,335,113,113,325,10,113,4076,299,299,299,113,113,113,335,10,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 02:46:00,0,1700765160,290.2109375,6208322.133333334,4384012.533333333,6208322.133333334,14.373031266667464,24.895560813335276,1
10769,10771,10771,10771,4078,118,348,118,118,337,11,118,4078,304,304,303,118,118,118,348,11,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 02:48:00,0,1700765280,296.34375,5844469.066666666,3837974.1333333324,5844469.066666666,15.279651117776265,22.749126600004573,1
10805,10804,10804,10804,4076,129,350,129,129,336,14,129,4076,312,312,310,129,129,129,350,14,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-24 02:50:00,2,1700765400,289.0234375,7327990.666666668,4796686.4,7327990.666666668,15.149005900004545,26.67237014667384,1
10693,10694,10694,10694,4048,122,346,122,122,331,15,122,4048,298,298,297,122,122,122,346,15,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 02:52:00,0,1700765520,285.1015625,5819113.066666666,3733285.866666666,5819113.066666666,15.740936197770578,13.19391007666127,1
10762,10762,10762,10762,4100,118,338,118,118,329,9,118,4100,313,313,312,118,118,118,338,9,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-24 02:54:00,0,1700765640,297.49609375,7437182.933333334,5023496.0,7437182.933333334,16.397310984434117,29.27856745334187,1
10754,10752,10752,10752,4082,118,329,118,118,321,8,118,4082,293,293,293,118,118,118,329,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 02:56:00,0,1700765760,295.62109375,5750843.466666668,4026519.466666667,5750843.466666668,11.223153006673481,22.9934926200076,1
10771,10773,10773,10773,4088,107,346,107,107,336,10,107,4088,320,320,319,107,107,107,346,10,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 02:58:00,0,1700765880,286.3828125,5970464.0,4031439.7333333325,5970464.0,14.81567241112417,24.65805992668417,1
10743,10743,10743,10743,4070,117,352,117,117,341,11,117,4070,303,303,303,117,117,117,352,11,30,30,5,4,0,4,4,2,2,2,2,0,2023-11-24 03:00:00,10,1700766000,286.1875,6433225.333333332,4646298.933333334,6433225.333333332,15.682977348882964,30.89486348331168,1
10651,10651,10651,10651,4039,121,343,121,121,329,14,121,4039,295,295,295,121,121,121,343,14,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:02:00,0,1700766120,290.35546875,6597763.733333332,4392469.066666666,6597763.733333332,18.80681046221677,26.480241213333407,1
10727,10727,10727,10727,4074,108,339,108,108,325,14,108,4074,307,307,307,108,108,108,339,14,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:04:00,0,1700766240,290.30078125,3953837.6,2745188.266666666,3953837.6,16.412873319996933,24.64986265331391,1
10743,10743,10743,10743,4082,114,341,114,114,332,9,114,4082,306,306,302,114,114,114,341,9,27,27,3,3,3,3,3,3,2,2,2,1,2023-11-24 03:06:00,0,1700766360,287.85546875,6650276.533333332,4648409.333333333,6650276.533333332,18.07907896889245,26.03196005999052,1
10716,10715,10715,10715,4069,119,349,118,118,340,9,118,4069,303,303,302,118,119,118,349,9,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-24 03:08:00,0,1700766480,284.37890625,7415821.842912387,5326917.9890652085,7415821.842912387,17.183812288303127,25.244975110020754,1
10767,10768,10768,10768,4076,133,345,134,134,331,14,134,4076,301,301,301,134,133,134,345,14,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:10:00,0,1700766600,284.921875,7362558.666666668,5125058.133333334,7362558.666666668,9.577199640011207,11.01564083333263,1
10774,10774,10774,10774,4091,132,346,132,132,330,16,132,4091,306,306,306,132,132,132,346,16,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:12:00,0,1700766720,287.0546875,3647910.666666666,2254264.266666666,3647910.666666666,13.66217484222337,24.746620363342423,1
10771,10770,10770,10770,4093,115,386,115,115,325,61,115,4093,297,297,297,115,115,115,386,10,28,28,4,4,0,3,3,3,2,2,2,0,2023-11-24 03:14:00,52,1700766840,291.328125,4186971.466666667,2765839.2,4186971.466666667,8.465040297774571,13.514427370003734,1
10738,10737,10737,10737,4081,113,347,113,113,339,8,113,4081,304,304,303,113,113,113,347,8,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-24 03:16:00,0,1700766960,295.18359375,3902617.066666667,2618821.8666666667,3902617.066666667,8.527915586665687,17.763490356664988,1
10670,10670,10670,10670,4045,115,343,114,114,333,10,114,4045,309,309,308,114,115,114,343,10,29,29,5,5,1,5,5,4,2,2,2,0,2023-11-24 03:18:00,1,1700767080,291.85546875,7435074.666666668,4991113.066666666,7435074.666666668,15.805189664452984,24.29414148001039,1
10781,10782,10782,10782,4077,115,363,116,116,351,12,116,4077,308,308,307,116,115,116,363,12,28,28,4,4,0,4,4,3,2,2,2,1,2023-11-24 03:20:00,1,1700767200,288.28515625,5616604.981494447,4177221.699843286,5616604.981494447,17.211939001706334,27.59959230768125,1
10729,10729,10729,10729,4067,113,348,113,113,332,16,113,4067,311,311,311,113,113,113,348,16,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:22:00,0,1700767320,300.83203125,5860659.2,4057748.8,5860659.2,8.468134044443206,12.879406786669279,1
10773,10771,10771,10771,4081,112,339,112,112,327,12,112,4081,307,307,307,112,112,112,339,12,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:24:00,0,1700767440,286.62890625,7510734.133333334,5069444.8,7510734.133333334,15.180440886664048,18.85813849667708,1
10777,10779,10779,10779,4091,120,335,120,120,327,8,120,4091,305,305,304,120,120,120,335,8,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 03:26:00,0,1700767560,297.546875,6814189.066666666,4787130.933333334,6814189.066666666,16.975768746665885,19.691339719987198,1
10779,10778,10778,10778,4078,124,337,124,124,332,5,124,4078,308,308,308,124,124,124,337,5,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:28:00,0,1700767680,290.734375,6459998.4,4425399.466666667,6459998.4,18.36343214223032,20.21629680665986,1
10730,10732,10732,10732,4067,110,338,110,110,328,10,110,4067,307,307,307,110,110,110,338,10,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:30:00,0,1700767800,296.58203125,5525748.4758636765,3713946.09721158,5525748.4758636765,15.465440852398384,21.991009334706458,1
10742,10739,10739,10739,4075,123,346,123,123,339,7,123,4075,316,316,316,123,124,123,346,7,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:32:00,0,1700767920,285.28515625,3784683.2,2438021.333333333,3784683.2,8.268429286658325,28.50400638332455,1
10721,10722,10722,10722,4072,115,350,114,114,336,14,114,4072,294,294,294,114,115,114,350,14,29,29,4,3,0,3,3,3,2,2,2,0,2023-11-24 03:34:00,8,1700768040,288.05859375,6446557.333333332,4378775.2,6446557.333333332,18.675725806662946,23.105968370000486,1
10759,10761,10761,10761,4085,111,331,112,112,321,10,112,4085,300,300,298,112,110,112,331,10,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-24 03:36:00,0,1700768160,302.328125,7963212.533333332,5584206.933333334,7963212.533333332,13.293408493336756,15.48875978999907,1
10747,10747,10747,10747,4073,121,344,121,121,331,13,121,4073,301,301,301,121,121,121,344,13,28,28,4,4,0,4,4,2,2,2,2,0,2023-11-24 03:38:00,2,1700768280,288.67578125,6414794.666666668,4384223.733333333,6414794.666666668,13.014725897778087,31.18844728000113,1
10750,10749,10749,10749,4075,118,349,118,118,338,11,118,4075,308,308,308,118,118,118,349,11,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:40:00,0,1700768400,305.38671875,5065910.133333334,3423723.2,5065910.133333334,15.527707306674627,30.493429223327745,1
10627,10626,10626,10626,4034,107,331,107,107,327,4,107,4034,304,304,303,107,107,107,331,4,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 03:42:00,0,1700768520,288.7265625,8608184.8,6009744.0,8608184.8,17.57830410445523,26.878486993324863,1
10787,10787,10787,10787,4091,125,345,125,125,335,10,125,4091,306,306,306,125,125,125,345,10,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:44:00,2,1700768640,293.2109375,5143453.6,3679068.0,5143453.6,19.067794333322027,24.43070942666964,1
10762,10762,10762,10762,4090,117,333,117,117,325,8,117,4090,312,312,311,117,118,117,333,8,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-24 03:46:00,0,1700768760,293.79296875,6485327.2,4364746.933333334,6485327.2,14.706847577779426,24.11607092333725,1
10776,10778,10778,10778,4086,123,343,123,123,333,10,123,4086,308,308,308,123,122,123,343,10,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 03:48:00,0,1700768880,289.4609375,5329170.666666667,3678242.666666666,5329170.666666667,14.047935037783141,28.793141439988784,1
10778,10778,10778,10778,4095,124,352,124,124,343,9,124,4095,294,294,294,124,124,124,352,9,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:50:00,0,1700769000,296.6875,5853049.6,4049521.866666666,5853049.6,17.625687717777005,27.26638455334372,1
10775,10773,10773,10773,4077,125,338,125,125,326,12,125,4077,303,303,302,125,125,125,338,12,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 03:52:00,0,1700769120,295.05859375,6907089.333333332,4408817.866666666,6907089.333333332,15.005876760001733,23.497844160010573,1
10746,10745,10745,10745,4086,111,334,111,111,327,7,111,4086,309,309,309,111,111,111,334,7,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 03:54:00,0,1700769240,296.171875,4060350.666666666,2765848.533333333,4060350.666666666,13.430969942209128,25.011945783335253,1
10802,10803,10803,10803,4088,117,348,117,117,333,15,117,4088,304,304,304,117,117,117,348,15,30,30,6,6,0,6,6,5,2,2,2,0,2023-11-24 03:56:00,1,1700769360,295.59765625,9412620.533333333,6560636.0,9412620.533333333,8.33007131556062,27.242164326671624,1
10731,10732,10732,10732,4072,126,333,126,126,326,7,126,4072,303,303,303,126,126,126,333,7,28,28,4,4,0,4,4,3,2,2,2,0,2023-11-24 03:58:00,1,1700769480,304.05078125,7830141.866666666,5206109.333333333,7830141.866666666,18.208642284444068,31.49173284999657,1
10796,10796,10796,10796,4079,113,352,113,113,335,17,113,4079,307,307,306,113,113,113,352,17,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 04:00:00,0,1700769600,294.27734375,6269322.133333334,4299413.066666666,6269322.133333334,14.51108327332703,22.598701576668343,1
10728,10726,10728,10728,4064,113,343,113,113,333,10,113,4064,305,305,303,113,113,113,343,10,30,30,6,6,2,6,6,6,2,2,2,0,2023-11-24 04:02:00,0,1700769720,289.8125,5553090.933333334,3878718.4,5553090.933333334,15.43731657555327,29.007483880001626,1
10749,10748,10748,10748,4082,116,336,116,116,334,2,116,4082,307,307,307,116,116,116,336,2,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 04:04:00,0,1700769840,290.65234375,6784743.733333332,4737310.133333334,6784743.733333332,17.27049793778052,24.36098843000461,1
10743,10745,10745,10745,4075,120,349,120,120,338,11,120,4075,305,305,305,120,120,120,349,11,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 04:06:00,0,1700769960,286.54296875,8880282.4,6106625.333333332,8880282.4,13.854983837777073,19.331592933328164,1
10687,10686,10686,10686,4046,110,340,110,110,329,11,110,4046,312,312,311,110,110,110,340,11,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-24 04:08:00,0,1700770080,285.828125,9851892.266666668,6275828.266666668,9851892.266666668,19.73347178888313,19.16154281665513,1
10761,10761,10761,10761,4078,124,350,124,124,334,16,124,4078,306,306,306,124,124,124,350,16,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 04:10:00,2,1700770200,286.29296875,6632389.6,4312297.866666666,6632389.6,16.220253988899962,20.9940976833362,1
10742,10743,10743,10743,4075,106,341,106,106,332,9,106,4075,293,293,292,106,106,106,341,9,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 04:12:00,0,1700770320,292.41796875,5861784.0,4012929.6,5861784.0,15.032580739999606,22.59838534664595,1
10793,10791,10791,10791,4084,123,399,123,123,333,66,123,4084,310,310,310,123,123,123,399,15,28,28,4,4,0,3,3,3,2,2,2,0,2023-11-24 04:14:00,52,1700770440,285.2734375,9814333.866666667,6191709.333333332,9814333.866666667,9.586886088881231,12.116904370001675,1
10773,10774,10774,10774,4091,119,344,119,119,338,6,119,4091,304,304,304,119,119,119,344,6,28,28,4,4,0,4,4,2,2,2,2,0,2023-11-24 04:16:00,2,1700770560,290.30859375,8227837.333333332,5260474.4,8227837.333333332,12.473179393337984,18.884941233336576,1
10714,10714,10714,10714,4078,108,338,108,108,330,8,108,4078,303,303,302,108,108,108,338,8,30,30,6,6,1,6,6,6,2,2,2,0,2023-11-24 04:18:00,0,1700770680,287.33203125,5430949.6,3862915.466666667,5430949.6,15.749732857770546,20.680068993339468,1
10753,10753,10753,10753,4076,118,339,118,118,326,13,118,4076,313,313,313,118,118,118,339,13,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 04:20:00,0,1700770800,284.51171875,4767618.4,3572880.266666666,4767618.4,12.394650157770634,28.92126621331651,1
10726,10726,10726,10726,4068,116,338,116,116,330,8,116,4068,307,307,307,116,116,116,338,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 04:22:00,0,1700770920,293.5625,5205701.333333333,3700431.7333333325,5205701.333333333,7.435946586661482,30.00249216000763,1
10766,10765,10765,10765,4082,111,341,111,111,333,8,111,4082,309,309,308,111,111,111,341,8,29,29,4,3,1,3,3,3,2,2,2,0,2023-11-24 04:24:00,8,1700771040,291.234375,7811026.003467129,5508255.767435658,7811026.003467129,13.846261488188144,24.954123049738477,1
10783,10783,10783,10783,4077,120,351,120,120,343,8,120,4077,321,321,321,120,121,120,351,8,30,30,6,6,0,6,6,6,2,2,2,0,2023-11-24 04:26:00,0,1700771160,284.6328125,6186902.4,4340052.266666667,6186902.4,12.688734702225904,22.54371268999724,1
10754,10753,10753,10753,4080,117,339,117,117,331,8,117,4080,314,314,313,117,116,117,339,8,29,29,3,3,0,3,3,3,2,2,2,1,2023-11-24 04:28:00,4,1700771280,295.953125,7431648.231489817,5068518.0518051805,7431648.231489817,15.115383236090135,14.015497359740289,1
10767,10767,10767,10767,4081,117,332,116,116,326,6,116,4081,309,309,308,116,117,116,332,6,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-24 04:30:00,2,1700771400,287.2578125,8776311.466666667,6022083.466666668,8776311.466666667,14.820467040004187,19.522053976664512,1
10629,10632,10632,10632,4031,105,346,106,106,330,16,106,4031,305,305,304,106,105,106,346,16,27,27,3,3,0,3,3,3,2,2,2,1,2023-11-24 04:32:00,0,1700771520,282.71875,6190092.278970528,4116074.143219096,6190092.278970528,15.25226296172368,28.99709330244244,1
10736,10736,10736,10736,4080,111,335,111,111,326,9,111,4080,316,316,315,111,111,111,335,9,30,30,6,6,1,6,6,5,2,2,2,0,2023-11-24 04:34:00,1,1700771640,297.00390625,3448017.8666666667,2438448.0,3448017.8666666667,17.699950537773677,14.698855803338425,1
10732,10730,10730,10730,4080,105,336,105,105,328,8,105,4080,291,291,291,105,105,105,336,8,28,28,4,4,0,4,4,3,2,2,2,0,2023-11-24 04:36:00,1,1700771760,297.87890625,7042353.333333332,5312624.8,7042353.333333332,13.220218984448971,16.917940773346345,1
11122,11123,11123,11123,4073,163,400,163,163,387,13,163,4073,368,368,368,163,163,163,400,13,27,27,3,3,0,3,3,3,2,2,2,0,2023-11-24 04:38:00,2,1700771880,315.5390625,8541246.133333333,4906528.533333333,8541246.133333333,19.86670747111525,33.56389605665754,1
